Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1683,968117265,buckstratford (7/20),0,229.5,SF Kevin Durant C Nikola Jokic F Draymond Green G Klay Thompson PG Shabazz Napier SG Bojan Bogdanovic UTIL Evan Turner PF Brandan Wright,,,
1683,968358896,chrisn671 (3/3),0,229.5,PG Russell Westbrook C DeAndre Jordan F Kyle Kuzma SF Harrison Barnes PF John Collins UTIL Robin Lopez G Lance Stephenson SG Jamal Crawford,,,
1683,968582979,witt1177,0,229.5,C Karl-Anthony Towns PG John Wall UTIL Draymond Green PF Carmelo Anthony SG Dennis Smith Jr. SF Kyle Anderson F Bobby Portis G Bojan Bogdanovic,,,
1683,968606877,tjbushey,0,229.5,SF Kevin Durant PG Tyreke Evans C DeAndre Jordan PF Draymond Green G Malcolm Brogdon UTIL Allen Crabbe SG Troy Daniels F Andre Roberson,,,
1683,968716380,timmar1212,0,229.5,PG Kyrie Irving SG Bradley Beal SF Khris Middleton PF Thaddeus Young UTIL Justin Holiday C Julius Randle G Yogi Ferrell F Wilson Chandler,,,
1683,968770337,piggypigpigboy (4/5),0,229.5,UTIL Kevin Durant SG Khris Middleton C Draymond Green PG Eric Bledsoe SF Nicolas Batum F Denzel Valentine PF Frank Kaminsky G Matthew Dellavedova,,,
1683,968771169,Vote4Yeezy,0,229.5,G Victor Oladipo C Karl-Anthony Towns PG John Wall SG Rodney Hood PF Jordan Bell SF Bogdan Bogdanovic F Wayne Ellington UTIL Bryn Forbes,,,
1690,967816497,alexpny (8/18),0,229.25,PG John Wall G CJ McCollum C DeAndre Jordan UTIL Klay Thompson SG Nicolas Batum F Al-Farouq Aminu PF Wilson Chandler SF Evan Turner,,,
1690,967826293,alexpny (17/18),0,229.25,PG John Wall G CJ McCollum C DeAndre Jordan UTIL Klay Thompson SG Nicolas Batum F Al-Farouq Aminu PF Wilson Chandler SF Evan Turner,,,
1690,968358667,damonhall1972 (2/2),0,229.25,G Lou Williams PG Lonzo Ball SF Brandon Ingram PF Harrison Barnes C Zach Randolph F Will Barton SG Kentavious Caldwell-Pope UTIL Justin Holiday,,,
1690,968370463,Sdotbrown24 (4/20),0,229.25,SF Kevin Durant C Nikola Jokic PF Draymond Green G Eric Bledsoe PG Jamal Murray F Wilson Chandler SG Wayne Ellington UTIL Brandan Wright,,,
1690,968647080,ericjay1,0,229.25,C Nikola Vucevic UTIL Nikola Jokic PF Draymond Green PG Elfrid Payton SG Austin Rivers G Tyler Johnson SF Jeremy Lamb F Greg Monroe,,,
1690,968674478,jessejamesmom,0,229.25,PG Kyrie Irving SF Paul George SG Klay Thompson UTIL Kentavious Caldwell-Pope PF Jayson Tatum F Derrick Favors G Jeremy Lamb C Greg Monroe,,,
1690,968762774,COOPDOGG76 (2/3),0,229.25,PG Lonzo Ball SG Eric Bledsoe C Steven Adams G Gary Harris UTIL Zach Randolph PF Thaddeus Young SF Andrew Wiggins F Will Barton,,,
1697,968241399,bombomguido (2/2),0,229,PF Kevin Durant SG CJ McCollum C DeAndre Jordan PG Lonzo Ball G Shabazz Napier UTIL Tyson Chandler SF Chandler Parsons F Brandan Wright,,,
1697,968536366,Celticmike,0,229,SG Jimmy Butler PG Tyreke Evans PF Al Horford C Jusuf Nurkic SF Andrew Wiggins G Dennis Smith Jr. F Bogdan Bogdanovic UTIL Josh Jackson,,,
1697,968682319,DoinWork,0,229,UTIL John Wall C DeAndre Jordan F Brandon Ingram PG Eric Bledsoe SG Spencer Dinwiddie PF Julius Randle G Shabazz Napier SF Wayne Ellington,,,
1697,968780102,Markshirt (2/2),0,229,SG Victor Oladipo PG Jrue Holiday C Myles Turner SF Josh Richardson PF Otto Porter Jr. F Larry Nance Jr. UTIL Mike Scott G Evan Turner,,,
1701,967570163,zgolfmaniac (4/5),0,228.75,PG Kyrie Irving PF LaMarcus Aldridge C Jusuf Nurkic SF Rodney Hood G Ricky Rubio SG Austin Rivers F Joe Ingles UTIL Tony Parker,,,
1701,968573424,sploush (11/20),0,228.75,SG Bradley Beal SF Khris Middleton G Jrue Holiday PG Kemba Walker UTIL T.J. Warren F Marcus Smart PF Lauri Markkanen C Deyonta Davis,,,
1701,968631866,lankster19,0,228.75,C Anthony Davis PF Al Horford G Andrew Wiggins F Otto Porter Jr. PG Ricky Rubio SG Nicolas Batum SF DeMarre Carroll UTIL Yogi Ferrell,,,
1701,968634503,DoctorRoBry (20/20),0,228.75,C Nikola Vucevic UTIL Tyreke Evans SF Khris Middleton SG Kris Dunn PG Eric Bledsoe PF Trey Lyles F Evan Turner G Andrew Harrison,,,
1701,968696974,dma379 (1/2),0,228.75,UTIL DeMarcus Cousins PG John Wall F LaMarcus Aldridge C Steven Adams G Austin Rivers SG Joe Harris SF Thabo Sefolosha PF Kenneth Faried,,,
1701,968706482,msrenfro,0,228.75,PG John Wall SG Bradley Beal UTIL Jeff Teague SF Otto Porter Jr. G Will Barton C Marcin Gortat PF Lauri Markkanen F DeMarre Carroll,,,
1701,968724005,coachmaciii (2/2),0,228.75,PG Russell Westbrook SG Jimmy Butler C Nikola Vucevic G Mario Hezonja UTIL George Hill PF Markieff Morris F Bam Adebayo SF Wayne Ellington,,,
1701,968725838,danno1980 (1/2),0,228.75,G Bradley Beal F Al Horford UTIL Steven Adams SF Josh Richardson PG Jeff Teague PF Taj Gibson SG Austin Rivers C Tyson Chandler,,,
1701,968736843,bluchi_mane,0,228.75,SF Kevin Durant UTIL Khris Middleton C Myles Turner SG Eric Bledsoe PF John Collins PG George Hill F Michael Kidd-Gilchrist G Joe Harris,,,
1701,968743352,bnard11,0,228.75,C Karl-Anthony Towns SF T.J. Warren UTIL Nikola Mirotic PG Jeff Teague PF Rondae Hollis-Jefferson F Alex Len SG Isaiah Canaan G Yogi Ferrell,,,
1711,968128716,brknets23 (1/9),0,228.5,UTIL Kevin Durant SF Khris Middleton SG Eric Bledsoe F Josh Richardson C Taj Gibson PG Shabazz Napier G Wayne Ellington PF Brandan Wright,,,
1711,968128717,brknets23 (2/9),0,228.5,UTIL Kevin Durant SF Khris Middleton SG Eric Bledsoe F Josh Richardson C Taj Gibson PG Shabazz Napier G Wayne Ellington PF Brandan Wright,,,
1711,968128718,brknets23 (3/9),0,228.5,UTIL Kevin Durant SF Khris Middleton SG Eric Bledsoe F Josh Richardson C Taj Gibson PG Shabazz Napier G Wayne Ellington PF Brandan Wright,,,
1711,968128719,brknets23 (4/9),0,228.5,UTIL Kevin Durant SF Khris Middleton SG Eric Bledsoe F Josh Richardson C Taj Gibson PG Shabazz Napier G Wayne Ellington PF Brandan Wright,,,
1711,968128720,brknets23 (5/9),0,228.5,UTIL Kevin Durant SF Khris Middleton SG Eric Bledsoe F Josh Richardson C Taj Gibson PG Shabazz Napier G Wayne Ellington PF Brandan Wright,,,
1711,968128721,brknets23 (6/9),0,228.5,UTIL Kevin Durant SF Khris Middleton SG Eric Bledsoe F Josh Richardson C Taj Gibson PG Shabazz Napier G Wayne Ellington PF Brandan Wright,,,
1711,968128722,brknets23 (7/9),0,228.5,UTIL Kevin Durant SF Khris Middleton SG Eric Bledsoe F Josh Richardson C Taj Gibson PG Shabazz Napier G Wayne Ellington PF Brandan Wright,,,
1711,968128723,brknets23 (8/9),0,228.5,UTIL Kevin Durant SF Khris Middleton SG Eric Bledsoe F Josh Richardson C Taj Gibson PG Shabazz Napier G Wayne Ellington PF Brandan Wright,,,
1711,968128724,brknets23 (9/9),0,228.5,UTIL Kevin Durant SF Khris Middleton SG Eric Bledsoe F Josh Richardson C Taj Gibson PG Shabazz Napier G Wayne Ellington PF Brandan Wright,,,
1711,968312553,gflohs,0,228.5,UTIL Kevin Durant SF Khris Middleton SG Eric Bledsoe F Josh Richardson C Taj Gibson PG Shabazz Napier G Wayne Ellington PF Brandan Wright,,,
1711,968421786,jayygo,0,228.5,C Nikola Jokic F Khris Middleton G Lonzo Ball UTIL Jusuf Nurkic PF Kyle Kuzma SF Jonathon Simmons SG George Hill PG Bryn Forbes,,,
1711,968554666,khuse,0,228.5,PF DeMarcus Cousins SG Jimmy Butler PG Jeff Teague F Carmelo Anthony SF Jeremy Lamb G Malcolm Brogdon C John Henson UTIL Allen Crabbe,,,
1711,968721015,mcgavock51 (1/2),0,228.5,C Nikola Vucevic G Khris Middleton F Kyle Kuzma PG Eric Bledsoe SF Josh Richardson SG Austin Rivers UTIL Mason Plumlee PF Jordan Bell,,,
1711,968744398,BeastMode0290,0,228.5,PG Victor Oladipo C Nikola Jokic SG Kris Dunn SF Kyle Kuzma G Eric Bledsoe UTIL Carmelo Anthony F Chandler Parsons PF Brandan Wright,,,
1711,968749527,UCLAAV8R,0,228.5,PF DeMarcus Cousins PG John Wall C Nikola Jokic SG Eric Bledsoe G Malcolm Brogdon SF Wilson Chandler F Wayne Ellington UTIL Brandan Wright,,,
1711,968778301,stalowski2,0,228.5,PF Kevin Durant SF Khris Middleton UTIL Eric Bledsoe G Josh Richardson C Taj Gibson PG Shabazz Napier SG Wayne Ellington F Brandan Wright,,,
1711,968780001,Eejaym,0,228.5,F Anthony Davis C Nikola Jokic G Khris Middleton SF Kyle Kuzma SG Jonathon Simmons PF Jordan Bell UTIL Aron Baynes PG Quinn Cook,,,
1728,968577791,double_R420,0,228.25,PG Russell Westbrook PF DeMarcus Cousins UTIL Carmelo Anthony C Greg Monroe G Malcolm Brogdon F Ersan Ilyasova SF Lance Stephenson SG Wayne Ellington,,,
1728,968681781,321gooo,0,228.25,PG Victor Oladipo SG Jimmy Butler SF Kyle Kuzma UTIL Harrison Barnes F Lauri Markkanen PF Greg Monroe G Kelly Oubre Jr. C Ed Davis,,,
1728,968746967,Undisputed015,0,228.25,UTIL Kyle Kuzma F Nikola Mirotic PF Harrison Barnes C Steven Adams PG Jeff Teague SG Andrew Wiggins SF Otto Porter Jr. G Will Barton,,,
1731,967643006,ptrick3 (1/2),0,228,PG Victor Oladipo SG Bradley Beal C Draymond Green F Carmelo Anthony SF Justin Holiday PF Larry Nance Jr. G Wesley Matthews UTIL Mario Hezonja,,,
1731,968748954,blindsquirrel40,0,228,C Karl-Anthony Towns SF Khris Middleton UTIL Jrue Holiday PG Eric Bledsoe SG Andrew Wiggins PF Taj Gibson F Wayne Ellington G Matthew Dellavedova,,,
1731,968755146,emge (16/20),0,228,PG John Wall UTIL Nikola Jokic C Dwight Howard G Kris Dunn SG Eric Bledsoe SF Otto Porter Jr. F Bogdan Bogdanovic PF Brandan Wright,,,
1731,968759510,juden87,0,228,G CJ McCollum PF Draymond Green PG Donovan Mitchell F Kyle Kuzma SF Jonathon Simmons SG Tyler Johnson C Julius Randle UTIL Evan Turner,,,
1731,968762849,tookieman2 (9/20),0,228,PF DeMarcus Cousins UTIL CJ McCollum SF Khris Middleton F Thaddeus Young G Dennis Smith Jr. PG Shabazz Napier SG Evan Turner C Jarell Martin,,,
1731,968780908,hodge1984,0,228,UTIL Bradley Beal SG CJ McCollum SF Khris Middleton C DeAndre Jordan PG Eric Bledsoe G Jeff Teague F Wayne Ellington PF Brandan Wright,,,
1737,968295795,conorp93,0,227.75,SF Kevin Durant SG CJ McCollum G Eric Bledsoe PF Carmelo Anthony F Julius Randle UTIL Lauri Markkanen PG Shabazz Napier C Brandan Wright,,,
1737,968706979,dma379 (2/2),0,227.75,UTIL DeMarcus Cousins PG CJ McCollum F LaMarcus Aldridge C Steven Adams G Austin Rivers SG Malcolm Brogdon SF Marvin Williams PF Kenneth Faried,,,
1737,968713813,doodledad,0,227.75,PF Anthony Davis SG CJ McCollum F Kyle Kuzma C John Collins G Tyler Johnson SF Al-Farouq Aminu PG Shabazz Napier UTIL Frank Mason III,,,
1737,968754855,jjakab001 (8/12),0,227.75,F Kevin Durant SF Khris Middleton SG Jrue Holiday PG Jamal Murray PF Rudy Gay UTIL Isaiah Canaan G Mario Hezonja C Brandan Wright,,,
1741,968376528,Coondog84,0,227.5,PG Kyrie Irving SG CJ McCollum UTIL Draymond Green SF Kyle Kuzma PF Jayson Tatum C Marcin Gortat G Lance Stephenson F Frank Kaminsky,,,
1741,968723955,DKMaestro,0,227.5,PF Kevin Durant SG Bradley Beal G Lonzo Ball PG Eric Bledsoe SF Al-Farouq Aminu UTIL Shabazz Napier F Wayne Ellington C Brandan Wright,,,
1741,968755075,elpadre59,0,227.5,SF Kevin Durant UTIL Khris Middleton F Kyle Kuzma G Eric Bledsoe PF Rudy Gay PG Shabazz Napier SG Malcolm Brogdon C Brandan Wright,,,
1744,967650118,AtlantaKings,0,227.25,G CJ McCollum C Nikola Jokic SF Khris Middleton PG Eric Bledsoe UTIL Josh Richardson F Taj Gibson SG Malcolm Brogdon PF Chandler Parsons,,,
1744,967742506,FHUSlater2000 (2/2),0,227.25,G CJ McCollum C Nikola Jokic SF Khris Middleton PG Eric Bledsoe UTIL Josh Richardson F Taj Gibson SG Malcolm Brogdon PF Chandler Parsons,,,
1744,968697168,marquez247,0,227.25,C Karl-Anthony Towns SG Khris Middleton UTIL Draymond Green F Jonathon Simmons PG Eric Bledsoe G Tyler Johnson SF Michael Kidd-Gilchrist PF Brandan Wright,,,
1744,968719764,jwpc1944,0,227.25,PF DeMarcus Cousins PG Jrue Holiday SG Klay Thompson SF Kent Bazemore G Will Barton C John Henson F Marvin Williams UTIL Frank Kaminsky,,,
1744,968728405,Gatordmd15 (5/5),0,227.25,PF Kevin Durant G Russell Westbrook PG Lou Williams SG Josh Richardson SF Michael Kidd-Gilchrist F Gorgui Dieng UTIL Michael Carter-Williams C Brandan Wright,,,
1744,968738957,babean,0,227.25,SG Victor Oladipo UTIL Nikola Vucevic C Myles Turner PF Thaddeus Young PG Darren Collison G Nicolas Batum SF Bojan Bogdanovic F Marvin Williams,,,
1744,968754498,Pludee (1/3),0,227.25,G CJ McCollum C Nikola Jokic SF Khris Middleton PG Eric Bledsoe UTIL Josh Richardson F Taj Gibson SG Malcolm Brogdon PF Chandler Parsons,,,
1751,968127447,buckstratford (13/20),0,227,SG CJ McCollum C Nikola Jokic G Lonzo Ball UTIL Jusuf Nurkic PF Kyle Kuzma PG Eric Bledsoe F Evan Turner SF Wayne Ellington,,,
1751,968263681,PalosPosse,0,227,PG Russell Westbrook SG Kris Dunn C Nikola Mirotic UTIL Jeff Teague PF Lauri Markkanen SF DeMarre Carroll G Milos Teodosic F Omri Casspi,,,
1753,968488527,gfay63 (17/20),0,226.75,F Kevin Durant G Khris Middleton UTIL T.J. Warren PG Eric Bledsoe SF Otto Porter Jr. PF Lauri Markkanen SG D.J. Augustin C Marreese Speights,,,
1753,968591594,sushi100 (1/2),0,226.75,PF Kevin Durant PG Russell Westbrook SG Austin Rivers C Greg Monroe SF Wilson Chandler G George Hill F Jordan Bell UTIL Marco Belinelli,,,
1753,968752131,sickymuhwahwah,0,226.75,C Karl-Anthony Towns PG Kyrie Irving UTIL Kyle Kuzma PF Taj Gibson SG Austin Rivers F Greg Monroe SF Wesley Matthews G Lance Stephenson,,,
1753,968771881,neutron3535,0,226.75,UTIL Victor Oladipo PG CJ McCollum C Jusuf Nurkic SF Kyle Kuzma SG Jonathon Simmons PF Julius Randle F Jordan Bell G Matthew Dellavedova,,,
1753,968771887,Conglomerate,0,226.75,PF Kevin Durant SF Khris Middleton F Kyle Kuzma UTIL Eric Bledsoe G Jeff Teague C Frank Kaminsky SG Jamal Crawford PG Patrick McCaw,,,
1758,968117222,buckstratford (3/20),0,226.5,UTIL DeMarcus Cousins C Nikola Jokic SG Donovan Mitchell PG Eric Bledsoe G Ricky Rubio F Derrick Favors SF Wayne Ellington PF Brandan Wright,,,
1758,968673195,ECGBiLLs,0,226.5,SG Jimmy Butler C Myles Turner PG Eric Bledsoe SF Taurean Prince PF Thaddeus Young G Andrew Wiggins UTIL Larry Nance Jr. F Kelly Oubre Jr.,,,
1758,968740713,DeepSauce,0,226.5,PG John Wall SG Bradley Beal C Jusuf Nurkic SF Kyle Kuzma PF Nikola Mirotic G Elfrid Payton UTIL Bobby Portis F Joffrey Lauvergne,,,
1758,968769106,piggypigpigboy (1/5),0,226.5,SG Jimmy Butler UTIL Kyrie Irving PF Kyle Kuzma C Nikola Mirotic SF Jonathon Simmons G Nicolas Batum F Frank Kaminsky PG Jawun Evans,,,
1762,968720030,puda1,0,226.25,SG Jimmy Butler C DeAndre Jordan PF Al Horford F Paul George PG Eric Bledsoe SF Rudy Gay UTIL Tony Parker G Andre Roberson,,,
1762,968761922,OILCAAN (1/2),0,226.25,PG John Wall C Nikola Vucevic PF Carmelo Anthony SF Otto Porter Jr. F John Collins G Austin Rivers UTIL Julius Randle SG Kelly Oubre Jr.,,,
1762,968762261,OILCAAN (2/2),0,226.25,PG John Wall C Nikola Vucevic PF Carmelo Anthony SF Otto Porter Jr. F John Collins G Austin Rivers UTIL Julius Randle SG Kelly Oubre Jr.,,,
1765,967674226,aaronsboys,0,226,UTIL Karl-Anthony Towns SG Jimmy Butler PF Kyle Kuzma C Nikola Mirotic SF Justin Holiday F Mike Scott PG George Hill G Jamal Crawford,,,
1765,967696178,cavsmap (1/2),0,226,C Karl-Anthony Towns PG John Wall PF Al Horford SF Andrew Wiggins SG Shabazz Napier F Mike Scott UTIL Milos Teodosic G Cory Joseph,,,
1765,968119806,thglif52,0,226,SG Jimmy Butler PG Lonzo Ball UTIL Thaddeus Young SF Andrew Wiggins PF Otto Porter Jr. C Derrick Favors G Justin Holiday F Lauri Markkanen,,,
1765,968127446,buckstratford (12/20),0,226,SG CJ McCollum C Nikola Jokic F Draymond Green UTIL Jusuf Nurkic PG Eric Bledsoe SF Andrew Wiggins G Shabazz Napier PF Brandan Wright,,,
1765,968442011,Big_Rik,0,226,PG Victor Oladipo SG Jimmy Butler UTIL Harrison Barnes F Taj Gibson SF Jayson Tatum PF Alex Len G Allen Crabbe C Kenneth Faried,,,
1765,968565244,sploush (7/20),0,226,C DeMarcus Cousins UTIL Anthony Davis PG Eric Bledsoe SF Nicolas Batum SG Milos Teodosic F Trey Lyles PF Chandler Parsons G Wayne Ellington,,,
1765,968722755,alarkvard1 (2/4),0,226,SG Jimmy Butler G Bradley Beal PF Harrison Barnes PG Eric Bledsoe UTIL Zach Randolph F Andrew Wiggins SF Lance Stephenson C Frank Kaminsky,,,
1765,968724063,sasmallen (2/10),0,226,PG Russell Westbrook PF Anthony Davis SG Eric Bledsoe SF Josh Richardson UTIL Shabazz Napier F Chandler Parsons G Andre Roberson C Brandan Wright,,,
1765,968771893,Pressure84,0,226,SF Kevin Durant G Kris Dunn PF Kyle Kuzma PG Eric Bledsoe SG Spencer Dinwiddie C Jordan Bell F Frank Kaminsky UTIL Wayne Ellington,,,
1774,968613132,cool56 (3/5),0,225.75,C Karl-Anthony Towns PG Kyrie Irving PF Kyle Kuzma F Taj Gibson SG Marcus Smart UTIL JaMychal Green SF Wilson Chandler G Dejounte Murray,,,
1774,968613148,cool56 (4/5),0,225.75,C Karl-Anthony Towns PG Kyrie Irving PF Kyle Kuzma F Taj Gibson SG Marcus Smart UTIL JaMychal Green SF Wilson Chandler G Dejounte Murray,,,
1774,968705567,mylo420,0,225.75,PG Kyrie Irving PF Al Horford SG Kris Dunn C Nikola Mirotic SF Jayson Tatum UTIL Austin Rivers G Denzel Valentine F Wesley Matthews,,,
1774,968737024,snarfwidgets (3/3),0,225.75,C Karl-Anthony Towns UTIL Nikola Vucevic SF T.J. Warren PG Jeff Teague PF Taj Gibson F DeMarre Carroll G Isaiah Canaan SG Bryn Forbes,,,
1774,968751794,phillystalker2,0,225.75,SF Khris Middleton C DeAndre Jordan PF Nikola Mirotic SG Eric Bledsoe PG Jeff Teague F Rondae Hollis-Jefferson G Andrew Wiggins UTIL Marco Belinelli,,,
1774,968769118,piggypigpigboy (2/5),0,225.75,SG Jimmy Butler PG John Wall F Al Horford UTIL Jamal Murray SF Will Barton C Julius Randle G Yogi Ferrell PF David West,,,
1780,968391765,friedowl,0,225.5,PF DeMarcus Cousins PG CJ McCollum C Taj Gibson SG Will Barton UTIL Alex Len SF Joe Ingles G Kyle Anderson F Buddy Hield,,,
1780,968686040,colts-john,0,225.5,C Karl-Anthony Towns PG Lonzo Ball SF Kyle Kuzma SG Gary Harris PF Taj Gibson G Tyler Johnson F Greg Monroe UTIL Jordan Bell,,,
1780,968737447,carmanator (2/3),0,225.5,PG Kemba Walker SG Kent Bazemore F Nikola Mirotic UTIL Harrison Barnes G Eric Bledsoe SF Carmelo Anthony C Taj Gibson PF Lauri Markkanen,,,
1780,968781155,modiggler,0,225.5,SF Kevin Durant SG Klay Thompson G Eric Bledsoe PF Carmelo Anthony F Jayson Tatum PG Austin Rivers C Robin Lopez UTIL Kenneth Faried,,,
1784,968439120,steevb7085,0,225.25,C Nikola Jokic UTIL DeAndre Jordan G Kris Dunn SF Kyle Kuzma SG Eric Bledsoe F Carmelo Anthony PF Bobby Portis PG Malcolm Brogdon,,,
1784,968701908,captaintoronto,0,225.25,SF Kevin Durant C Karl-Anthony Towns SG Josh Richardson UTIL Lauri Markkanen PG Shabazz Napier F DeMarre Carroll G Yogi Ferrell PF Brandan Wright,,,
1784,968712235,Addict66,0,225.25,SF Kevin Durant SG Khris Middleton G Jonathon Simmons PG Eric Bledsoe F Taurean Prince UTIL Willie Cauley-Stein PF Jarell Martin C Brandan Wright,,,
1784,968745452,mhryunak (2/3),0,225.25,SG Victor Oladipo PF Kyle Kuzma SF Rodney Hood F Josh Richardson PG Jeff Teague UTIL Tyler Johnson G Denzel Valentine C Jordan Bell,,,
1784,968753374,JimmyTheFixer,0,225.25,C Karl-Anthony Towns PG John Wall F Khris Middleton SG Eric Bledsoe G Caris LeVert PF Mason Plumlee SF Marvin Williams UTIL Wayne Ellington,,,
1784,968761193,Juddastud5 (1/3),0,225.25,PG Victor Oladipo SG Bradley Beal SF Khris Middleton C Zach Randolph G Kentavious Caldwell-Pope F Julius Randle PF Greg Monroe UTIL Matthew Dellavedova,,,
1784,968761209,Juddastud5 (2/3),0,225.25,PG Victor Oladipo SG Bradley Beal SF Khris Middleton C Zach Randolph G Kentavious Caldwell-Pope F Julius Randle PF Greg Monroe UTIL Matthew Dellavedova,,,
1784,968778426,Raiderz2871 (1/2),0,225.25,SG CJ McCollum C DeAndre Jordan F Jonathon Simmons PG Eric Bledsoe UTIL Spencer Dinwiddie G Josh Richardson SF Rondae Hollis-Jefferson PF Brandan Wright,,,
1784,968779953,Juddastud5 (3/3),0,225.25,PG Victor Oladipo SG Bradley Beal SF Khris Middleton C Zach Randolph G Kentavious Caldwell-Pope F Julius Randle PF Greg Monroe UTIL Matthew Dellavedova,,,
1793,968595611,GO_IRISH13,0,225,PF DeMarcus Cousins SF Khris Middleton C DeAndre Jordan PG Eric Bledsoe F Josh Richardson SG Malcolm Brogdon G Wayne Ellington UTIL Brandan Wright,,,
1794,968781199,RICHDPHIHOU,0,224.75,SG Jimmy Butler PG Kyrie Irving C LaMarcus Aldridge F Kyle Kuzma G Jeremy Lamb PF Omri Casspi UTIL Patty Mills SF Joe Johnson,,,
1795,968604232,bimboboy (2/4),0,224.5,F DeMarcus Cousins SF Josh Richardson C Kelly Olynyk PG Ricky Rubio PF Derrick Favors UTIL Austin Rivers SG Joe Ingles G Milos Teodosic,,,
1795,968693886,snapper722 (2/2),0,224.5,PG Victor Oladipo SG Bradley Beal C Nikola Mirotic PF Taj Gibson G Marcus Smart SF Caris LeVert F Lauri Markkanen UTIL Bobby Portis,,,
1795,968772015,bbacon34 (2/2),0,224.5,PG Victor Oladipo F Kyle Kuzma SG Kent Bazemore UTIL Rodney Hood SF Thaddeus Young C Kelly Olynyk PF Domantas Sabonis G Michael Carter-Williams,,,
1795,968781831,Thegreatest19xx,0,224.5,PG John Wall UTIL Nikola Vucevic SG Tyreke Evans SF Josh Richardson PF Al-Farouq Aminu G Shabazz Napier F Michael Kidd-Gilchrist C Frank Kaminsky,,,
1799,967651940,timoluko305,0,224.25,UTIL Nikola Vucevic G Khris Middleton F T.J. Warren PG Jamal Murray C Alex Len PF John Collins SF Nicolas Batum SG Mario Hezonja,,,
1799,968654290,deaton55,0,224.25,G Bradley Beal PG CJ McCollum SG Klay Thompson PF Kyle Kuzma UTIL Steven Adams C Zach Randolph F Dirk Nowitzki SF Thabo Sefolosha,,,
1799,968768242,SyphYourLife (2/2),0,224.25,F DeMarcus Cousins G Kyrie Irving UTIL John Wall PF Nikola Mirotic PG Terry Rozier SF Wayne Ellington C Aron Baynes SG Tony Snell,,,
1802,968664111,franchise0703 (2/2),0,224,SF Kevin Durant PG Russell Westbrook G Lonzo Ball PF Kyle Kuzma SG Wayne Ellington UTIL Troy Daniels F Brandan Wright C Joffrey Lauvergne,,,
1802,968695144,ROCKSTEADY13,0,224,C Nikola Vucevic SG Tyreke Evans UTIL CJ McCollum PG Lonzo Ball F Josh Richardson G Tyler Johnson SF Wayne Ellington PF Brandan Wright,,,
1802,968771181,MadMax8989,0,224,PG John Wall F LaMarcus Aldridge C Nikola Mirotic SG Taurean Prince G Kentavious Caldwell-Pope SF Nicolas Batum UTIL Dennis Smith Jr. PF Mike Scott,,,
1805,968745282,bweaver77,0,223.75,PG John Wall SF Khris Middleton SG Kris Dunn UTIL Eric Bledsoe PF Carmelo Anthony F Taj Gibson G Darren Collison C Brandan Wright,,,
1805,968759103,VinnyCash007 (5/7),0,223.75,G Victor Oladipo C Nikola Vucevic UTIL Lonzo Ball F Jonathon Simmons SG Eric Bledsoe PG Shabazz Napier SF Wayne Ellington PF Brandan Wright,,,
1805,968759104,VinnyCash007 (6/7),0,223.75,G Victor Oladipo C Nikola Vucevic UTIL Lonzo Ball F Jonathon Simmons SG Eric Bledsoe PG Shabazz Napier SF Wayne Ellington PF Brandan Wright,,,
1805,968759105,VinnyCash007 (7/7),0,223.75,G Victor Oladipo C Nikola Vucevic UTIL Lonzo Ball F Jonathon Simmons SG Eric Bledsoe PG Shabazz Napier SF Wayne Ellington PF Brandan Wright,,,
1809,968285940,Cuse97 (1/3),0,223.5,C Karl-Anthony Towns PF Kyle Kuzma F Harrison Barnes G Jonathon Simmons SG Eric Bledsoe PG Jeff Teague UTIL Tony Parker SF Wayne Ellington,,,
1809,968690547,primoremo,0,223.5,SF Kevin Durant PG Victor Oladipo SG Tyreke Evans PF Kyle Kuzma G Allen Crabbe F Kenneth Faried UTIL Nick Young C JaVale McGee,,,
1809,968730297,Joeyjordan,0,223.5,PF Al Horford SG Klay Thompson PG Eric Bledsoe UTIL Steven Adams G Jeff Teague SF Thaddeus Young F Andrew Wiggins C Dirk Nowitzki,,,
1809,968748395,fedderjo,0,223.5,PF Kevin Durant PG Kyrie Irving SF Kyle Kuzma C Alex Len SG Austin Rivers G Isaiah Canaan F Ed Davis UTIL David West,,,
1813,968501080,wbell4274,0,223.25,PG Kyrie Irving C Nikola Jokic PF Nikola Mirotic G Eric Bledsoe SF Thaddeus Young F Julius Randle SG Marcus Smart UTIL Jamal Crawford,,,
1813,968681905,CrankyKala,0,223.25,PG John Wall C Nikola Vucevic G CJ McCollum UTIL Jeff Teague PF Domantas Sabonis SG Shabazz Napier SF Allen Crabbe F Bam Adebayo,,,
1813,968752853,cla935 (2/3),0,223.25,SF Kevin Durant PG Russell Westbrook G Eric Bledsoe F Will Barton SG Isaiah Canaan UTIL Wayne Ellington C Brandan Wright PF Joffrey Lauvergne,,,
1813,968759944,grayhat,0,223.25,SF Kevin Durant PG Kyrie Irving PF Draymond Green G Caris LeVert SG Isaiah Canaan F Mike Scott C Frank Kaminsky UTIL Joe Harris,,,
1813,968771260,CallMeWehttam (2/2),0,223.25,PF Kevin Durant SG Khris Middleton UTIL Lonzo Ball SF Kyle Kuzma G Jamal Murray PG Yogi Ferrell C Ed Davis F Brandan Wright,,,
