Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
4890,974169175,shawnzhan (141/150),0,230,G Ben Simmons SG Khris Middleton PF Al Horford UTIL Jusuf Nurkic SF Kawhi Leonard F Dario Saric C John Henson PG Tyus Jones,,,
4890,974312126,CasBrM (46/110),0,230,C Karl-Anthony Towns PG Kyrie Irving SF Tobias Harris F Kawhi Leonard SG Eric Gordon PF Taj Gibson UTIL Bismack Biyombo G T.J. McConnell,,,
4890,974312173,CasBrM (93/110),0,230,SF Giannis Antetokounmpo C Karl-Anthony Towns G Jimmy Butler PF Tobias Harris SG JJ Redick F Reggie Bullock UTIL Tyus Jones PG Shane Larkin,,,
4890,974464848,smittymogritty,0,230,C Karl-Anthony Towns PG Kyrie Irving UTIL Elfrid Payton F Kawhi Leonard PF Jayson Tatum SF Trevor Ariza SG JJ Redick G Terry Rozier,,,
4890,974632095,madoublet98 (60/101),0,230,PF Giannis Antetokounmpo UTIL Karl-Anthony Towns SG Jimmy Butler SF Trevor Ariza F Marcus Smart C John Henson PG Langston Galloway G Tyus Jones,,,
4895,974169049,shawnzhan (15/150),0,229.75,UTIL Joel Embiid C Karl-Anthony Towns PF Kristaps Porzingis F Kawhi Leonard SF Evan Fournier PG Ish Smith SG Langston Galloway G Tyus Jones,,,
4895,974200039,moklovin (115/150),0,229.75,G James Harden PF Kristaps Porzingis C Al Horford F Kawhi Leonard SF Jayson Tatum PG Ish Smith SG Langston Galloway UTIL Tyus Jones,,,
4895,974344275,ForIamSpartacus (1/5),0,229.75,PG James Harden PF Kristaps Porzingis C Al Horford SF Kawhi Leonard F Jayson Tatum G Ish Smith UTIL Langston Galloway SG Tyus Jones,,,
4895,974401201,reese0518,0,229.75,UTIL Joel Embiid PG Kyrie Irving SG Jimmy Butler SF Kawhi Leonard PF Jayson Tatum G Malcolm Brogdon C Bismack Biyombo F Evan Turner,,,
4895,974430651,mazwa (96/100),0,229.75,PG James Harden C Karl-Anthony Towns UTIL Damian Lillard SF Evan Fournier G Ish Smith PF Kyle O'Quinn F Ed Davis SG Tyus Jones,,,
4895,974632074,madoublet98 (39/101),0,229.75,G James Harden PG Kyrie Irving SF Khris Middleton PF Al Horford F Andrew Wiggins SG Langston Galloway UTIL Tyus Jones C Thon Maker,,,
4901,974169120,shawnzhan (86/150),0,229.5,C Joel Embiid SG Jimmy Butler PF Al Horford G CJ McCollum UTIL Kawhi Leonard SF Andrew Wiggins F Zach Collins PG Tyus Jones,,,
4901,974326278,ChipotleAddict (140/150),0,229.5,F Giannis Antetokounmpo PG Kyrie Irving SF Tobias Harris PF Taj Gibson G JJ Redick C Ryan Anderson UTIL Al-Farouq Aminu SG Frank Ntilikina,,,
4901,974540338,bjollyag123,0,229.5,UTIL James Harden C Karl-Anthony Towns PF Al Horford SF Robert Covington SG Courtney Lee F Bismack Biyombo G Langston Galloway PG Tyus Jones,,,
4901,974665622,brandman219,0,229.5,PG James Harden UTIL Karl-Anthony Towns SF Khris Middleton PF Kawhi Leonard C Bismack Biyombo G Terry Rozier F Tony Snell SG Tyus Jones,,,
4905,974124861,EmileHeskey (80/150),0,229.25,SF Giannis Antetokounmpo PG Kyrie Irving SG Jimmy Butler PF Kawhi Leonard UTIL Eric Gordon C Bismack Biyombo F Ed Davis G Tyus Jones,,,
4905,974300110,darcmaniluk (25/150),0,229.25,PF Giannis Antetokounmpo C Karl-Anthony Towns PG Kyrie Irving UTIL Jayson Tatum F Trevor Ariza SF Reggie Bullock SG Langston Galloway G Tyus Jones,,,
4905,974466815,anilprao88 (33/150),0,229.25,PG James Harden C Joel Embiid UTIL Kawhi Leonard F Andrew Wiggins SF Trevor Ariza PF Ryan Anderson SG Jamal Crawford G Tyus Jones,,,
4905,974566050,brentwvu (19/27),0,229.25,SG James Harden C Andre Drummond PG Kyrie Irving UTIL Elfrid Payton G Tony Parker PF Tarik Black SF Nemanja Bjelica F Timothé Luwawu-Cabarrot,,,
4905,974632083,madoublet98 (48/101),0,229.25,PF Giannis Antetokounmpo C Karl-Anthony Towns G Eric Bledsoe SG Eric Gordon SF Trevor Ariza F Al-Farouq Aminu PG Langston Galloway UTIL Tyus Jones,,,
4905,974643046,Herbs0622 (2/2),0,229.25,PG James Harden UTIL Giannis Antetokounmpo F JJ Redick G Courtney Lee SG Malcolm Brogdon SF P.J. Tucker PF Bismack Biyombo C Aron Baynes,,,
4911,974160442,petteytheft89 (50/75),0,229,PF Giannis Antetokounmpo UTIL Damian Lillard G Kyrie Irving C Jusuf Nurkic PG Ish Smith F Stanley Johnson SF Reggie Bullock SG Tyus Jones,,,
4911,974169111,shawnzhan (77/150),0,229,SG James Harden C Karl-Anthony Towns G Damian Lillard F JJ Redick PG Ish Smith SF Reggie Bullock PF Ed Davis UTIL Tyus Jones,,,
4911,974169112,shawnzhan (78/150),0,229,SF Giannis Antetokounmpo C Joel Embiid SG Jimmy Butler F Kawhi Leonard UTIL Al-Farouq Aminu PF Marreese Speights G Frank Ntilikina PG Tyus Jones,,,
4911,974199973,moklovin (49/150),0,229,UTIL Joel Embiid C Karl-Anthony Towns SG Jimmy Butler F Kawhi Leonard PF Jayson Tatum SF Marcus Smart PG Langston Galloway G Tyus Jones,,,
4911,974422763,nickm97,0,229,C Joel Embiid PG Damian Lillard G Kyrie Irving SF Kawhi Leonard SG Marcus Smart UTIL Ish Smith F Michael Beasley PF Ed Davis,,,
4911,974466786,anilprao88 (4/150),0,229,C Andre Drummond UTIL Karl-Anthony Towns G Jimmy Butler F Al Horford PF Ryan Anderson SF Reggie Bullock PG Langston Galloway SG Jamal Crawford,,,
4911,974607491,BrandonAdams (11/15),0,229,SG James Harden C Karl-Anthony Towns PF Kristaps Porzingis SF Kawhi Leonard UTIL Bismack Biyombo F Reggie Bullock G Langston Galloway PG Tyus Jones,,,
4911,974618189,vett23,0,229,PG James Harden C Enes Kanter SG Andrew Wiggins SF Jayson Tatum F Trevor Ariza G JJ Redick UTIL Malcolm Brogdon PF Al-Farouq Aminu,,,
4911,974631851,warrendiddy,0,229,SF Ben Simmons SG Jimmy Butler C Al Horford PF Pau Gasol F Kawhi Leonard UTIL Jayson Tatum G Malcolm Brogdon PG Tyus Jones,,,
4911,974671115,jvaldez1104,0,229,PG Ben Simmons SG Khris Middleton PF Al Horford F Tobias Harris G Evan Fournier UTIL Ish Smith C Ryan Anderson SF Al-Farouq Aminu,,,
4921,974169177,shawnzhan (143/150),0,228.75,F Giannis Antetokounmpo C Joel Embiid PG Damian Lillard SF Andrew Wiggins PF Bismack Biyombo SG Jamal Crawford UTIL Frank Ntilikina G Tyus Jones,,,
4921,974199926,moklovin (2/150),0,228.75,C Joel Embiid G Jimmy Butler PF Al Horford SF Tobias Harris SG Eric Gordon UTIL Trevor Ariza F Reggie Bullock PG Langston Galloway,,,
4921,974200028,moklovin (104/150),0,228.75,C Karl-Anthony Towns PG Kyrie Irving G Jimmy Butler PF Kawhi Leonard SG Eric Gordon SF Trevor Ariza F Courtney Lee UTIL Tyus Jones,,,
4921,974257079,pianoclub (133/150),0,228.75,G James Harden PF Giannis Antetokounmpo SF Khris Middleton F Evan Fournier PG Langston Galloway C Kyle O'Quinn SG Jamal Crawford UTIL Tyus Jones,,,
4921,974300142,darcmaniluk (57/150),0,228.75,PF Giannis Antetokounmpo C Karl-Anthony Towns PG Kyrie Irving SF Evan Fournier G Trevor Ariza F Reggie Bullock SG Langston Galloway UTIL Tyus Jones,,,
4921,974434255,keg4540 (2/4),0,228.75,C Karl-Anthony Towns UTIL Jimmy Butler SF Khris Middleton PF Al Horford F Kawhi Leonard PG Ish Smith G Terry Rozier SG Tyus Jones,,,
4927,974169115,shawnzhan (81/150),0,228.5,UTIL Joel Embiid C Karl-Anthony Towns G Jimmy Butler SF Kawhi Leonard SG Eric Gordon F Courtney Lee PF Ed Davis PG Tyus Jones,,,
4927,974200058,moklovin (134/150),0,228.5,C Karl-Anthony Towns PG Damian Lillard SG Jimmy Butler SF Tobias Harris F Trevor Ariza G Marcus Smart PF Bismack Biyombo UTIL Tyus Jones,,,
4927,974312172,CasBrM (92/110),0,228.5,C Karl-Anthony Towns PG Kyrie Irving G Jimmy Butler PF Kawhi Leonard SG Eric Gordon F Evan Fournier SF Al-Farouq Aminu UTIL Tyus Jones,,,
4927,974632117,madoublet98 (82/101),0,228.5,C Karl-Anthony Towns PF Kristaps Porzingis G Jimmy Butler F Kawhi Leonard SG Eric Gordon SF Trevor Ariza UTIL Courtney Lee PG Tyus Jones,,,
4927,974646768,bellaedward4eva (47/150),0,228.5,PF Giannis Antetokounmpo SG Jimmy Butler F Khris Middleton SF Jayson Tatum PG Ish Smith G Courtney Lee C John Henson UTIL Langston Galloway,,,
4927,974687090,divannurse78 (13/14),0,228.5,PG James Harden UTIL Kyrie Irving SF Robert Covington SG Trevor Ariza F JJ Redick C Ryan Anderson PF Al-Farouq Aminu G Terry Rozier,,,
4933,974193687,davicii27,0,228.25,UTIL Joel Embiid PG Ben Simmons F Enes Kanter PF Dario Saric SG Marcus Smart SF Al-Farouq Aminu G Mario Hezonja C Nene Hilario,,,
4933,974300099,darcmaniluk (14/150),0,228.25,PG James Harden SG Jimmy Butler PF Tobias Harris UTIL Kawhi Leonard F Andrew Wiggins SF Trevor Ariza C Nene Hilario G Tyus Jones,,,
4933,974505085,butler2222 (3/10),0,228.25,C Karl-Anthony Towns G Jimmy Butler PF Aaron Gordon F Kawhi Leonard UTIL Eric Gordon SF Trevor Ariza PG Ish Smith SG Tyus Jones,,,
4933,974645600,dartlab (1/10),0,228.25,UTIL Andre Drummond C Karl-Anthony Towns PF Tobias Harris SF Kawhi Leonard F Robert Covington PG Ish Smith G Courtney Lee SG Tyus Jones,,,
4937,974124839,EmileHeskey (58/150),0,228,SF Giannis Antetokounmpo F Ben Simmons PG Kyrie Irving SG Eric Gordon PF Al-Farouq Aminu C Bismack Biyombo G Langston Galloway UTIL Tyus Jones,,,
4937,974160466,petteytheft89 (74/75),0,228,PF Giannis Antetokounmpo G Damian Lillard PG Kyrie Irving F Jayson Tatum SF Marcus Smart C Bismack Biyombo SG Stanley Johnson UTIL Tyus Jones,,,
4937,974169077,shawnzhan (43/150),0,228,C Joel Embiid PG Kyrie Irving PF Kristaps Porzingis F Kawhi Leonard SF Jayson Tatum G Malcolm Brogdon UTIL Al-Farouq Aminu SG Tyus Jones,,,
4937,974312154,CasBrM (74/110),0,228,UTIL James Harden C Karl-Anthony Towns G Damian Lillard PF Jayson Tatum SF Marcus Smart F Reggie Bullock SG Tyus Jones PG Shane Larkin,,,
4937,974625222,NILKNARF (20/30),0,228,C Joel Embiid SG Jimmy Butler PF Al Horford UTIL CJ McCollum F Kawhi Leonard SF Evan Fournier PG Langston Galloway G Tyus Jones,,,
4942,974156293,youdacao (89/150),0,227.75,PF Giannis Antetokounmpo C Karl-Anthony Towns G Kyrie Irving SF Trevor Ariza PG Ish Smith F P.J. Tucker SG Langston Galloway UTIL Tyus Jones,,,
4942,974300124,darcmaniluk (39/150),0,227.75,SG James Harden G Kyrie Irving PF Kawhi Leonard F Robert Covington SF Trevor Ariza PG Ish Smith C Ryan Anderson UTIL Tyus Jones,,,
4942,974312145,CasBrM (65/110),0,227.75,C Karl-Anthony Towns G Damian Lillard SG Jimmy Butler PG Elfrid Payton SF Trevor Ariza F Courtney Lee PF Bismack Biyombo UTIL Tyus Jones,,,
4942,974448491,dhblair62,0,227.75,C Andre Drummond PG Ben Simmons PF Kristaps Porzingis F Tobias Harris SF Kawhi Leonard G Shabazz Napier UTIL Langston Galloway SG Tyus Jones,,,
4942,974466855,anilprao88 (73/150),0,227.75,PF Giannis Antetokounmpo C Karl-Anthony Towns SG Jimmy Butler SF Aaron Gordon UTIL Shabazz Napier PG Langston Galloway F Doug McDermott G Tyus Jones,,,
4942,974485565,goss (1/2),0,227.75,UTIL Damian Lillard F Kristaps Porzingis C Enes Kanter PF Dario Saric G Eric Gordon SF Jayson Tatum SG Courtney Lee PG Terry Rozier,,,
4942,974505187,yourfacemyballs,0,227.75,UTIL Damian Lillard G Kyrie Irving PF LaMarcus Aldridge F Al Horford SG Eric Gordon SF Courtney Lee C Bismack Biyombo PG Tyus Jones,,,
4949,974156302,youdacao (98/150),0,227.5,C Karl-Anthony Towns G Damian Lillard PG Kyrie Irving SG Eric Gordon SF Trevor Ariza F Marcus Smart PF Ryan Anderson UTIL Tyus Jones,,,
4949,974169119,shawnzhan (85/150),0,227.5,PG James Harden C Joel Embiid PF Kawhi Leonard SG Eric Gordon F JJ Redick SF Al-Farouq Aminu G Jamal Crawford UTIL Tyus Jones,,,
4949,974387826,breadline (1/3),0,227.5,C LaMarcus Aldridge SG Jimmy Butler G Khris Middleton PG CJ McCollum SF Tobias Harris PF Taj Gibson UTIL Langston Galloway F Gorgui Dieng,,,
4952,974156305,youdacao (101/150),0,227.25,G James Harden SG Jimmy Butler C Al Horford PF Tobias Harris SF Trevor Ariza F P.J. Tucker PG Langston Galloway UTIL Tyus Jones,,,
4952,974156328,youdacao (124/150),0,227.25,PF Giannis Antetokounmpo G Damian Lillard SF Khris Middleton SG Eric Gordon F Marcus Smart PG Ish Smith C Nene Hilario UTIL Tyus Jones,,,
4952,974169142,shawnzhan (108/150),0,227.25,G Damian Lillard PG Kyrie Irving SG Jimmy Butler C Jusuf Nurkic F Robert Covington SF Andrew Wiggins PF Bismack Biyombo UTIL Tyus Jones,,,
4952,974190854,tmancuso317,0,227.25,UTIL Joel Embiid C Kristaps Porzingis SG CJ McCollum SF Kawhi Leonard PF Robert Covington PG Ish Smith G Malcolm Brogdon F Evan Turner,,,
4952,974439742,Cchitty21,0,227.25,PG James Harden C Andre Drummond PF Tobias Harris SF Robert Covington UTIL Malcolm Brogdon SG Terry Rozier G Jerryd Bayless F Tony Snell,,,
4952,974632088,madoublet98 (53/101),0,227.25,G James Harden SG Jimmy Butler SF Khris Middleton PF Tobias Harris C John Henson F Al-Farouq Aminu PG Langston Galloway UTIL Tyus Jones,,,
4958,974124929,EmileHeskey (148/150),0,227,F Giannis Antetokounmpo C Andre Drummond PF Tobias Harris SG Eric Gordon SF Trevor Ariza UTIL Al-Farouq Aminu PG Langston Galloway G Tyus Jones,,,
4958,974169107,shawnzhan (73/150),0,227,PG Damian Lillard C Kristaps Porzingis SG Jimmy Butler G Khris Middleton PF Jayson Tatum SF Evan Fournier F Reggie Bullock UTIL Tyus Jones,,,
4960,974169124,shawnzhan (90/150),0,226.75,C Joel Embiid PG Damian Lillard SF Khris Middleton PF Dario Saric SG Eric Gordon F Jayson Tatum G Langston Galloway UTIL Tyus Jones,,,
4960,974430578,mazwa (23/100),0,226.75,PG James Harden C Karl-Anthony Towns UTIL Damian Lillard F Evan Fournier G Ish Smith PF Kyle O'Quinn SF Evan Turner SG Tyus Jones,,,
4960,974430645,mazwa (90/100),0,226.75,PG James Harden C Karl-Anthony Towns UTIL Damian Lillard F Marcus Smart G Ish Smith SF Manu Ginobili PF Kyle O'Quinn SG Tyus Jones,,,
4960,974554423,edgar441,0,226.75,PG Damian Lillard UTIL Kyrie Irving C Pau Gasol SG Eric Gordon PF Taj Gibson F Trevor Ariza SF JJ Redick G Ish Smith,,,
4964,974124788,EmileHeskey (7/150),0,226.5,PF Giannis Antetokounmpo SG Jimmy Butler C Al Horford UTIL Eric Gordon F Taj Gibson SF Evan Fournier PG Langston Galloway G Tyus Jones,,,
4964,974169047,shawnzhan (13/150),0,226.5,C Karl-Anthony Towns UTIL Ben Simmons PF Al Horford SF Kawhi Leonard SG Eric Gordon F JJ Redick PG Ish Smith G Tyus Jones,,,
4964,974300093,darcmaniluk (8/150),0,226.5,C Karl-Anthony Towns G Kyrie Irving PG Elfrid Payton SF Tobias Harris F Kawhi Leonard SG Trevor Ariza PF Ryan Anderson UTIL Tyus Jones,,,
4964,974466913,anilprao88 (131/150),0,226.5,G James Harden SF Giannis Antetokounmpo F Kawhi Leonard PG Ish Smith PF Ryan Anderson C Bismack Biyombo SG Langston Galloway UTIL Tyus Jones,,,
4964,974625214,NILKNARF (12/30),0,226.5,C Karl-Anthony Towns UTIL Ben Simmons PF Al Horford SF Kawhi Leonard SG Eric Gordon F JJ Redick PG Ish Smith G Tyus Jones,,,
4964,974632072,madoublet98 (37/101),0,226.5,PF Giannis Antetokounmpo C Karl-Anthony Towns F Kawhi Leonard SG Eric Gordon SF Trevor Ariza PG Ish Smith UTIL Malcolm Brogdon G Tyus Jones,,,
4970,974430628,mazwa (73/100),0,226.25,PG James Harden C Karl-Anthony Towns UTIL Damian Lillard G Ish Smith SF Al-Farouq Aminu PF Bismack Biyombo F Ed Davis SG Tyus Jones,,,
4970,974452669,alygene1,0,226.25,UTIL James Harden PG Kyrie Irving G Jimmy Butler SF Aaron Gordon F Reggie Bullock SG Jamal Crawford C Daniel Theis PF Maurice Harkless,,,
4970,974505752,fastmoney25,0,226.25,PG James Harden SG Jimmy Butler SF Khris Middleton PF Robert Covington G JJ Redick F Courtney Lee C Kyle O'Quinn UTIL Ed Davis,,,
4970,974578251,bglezerman (1/12),0,226.25,SF Giannis Antetokounmpo C Karl-Anthony Towns PF Aaron Gordon PG Eric Bledsoe UTIL Shabazz Napier F Manu Ginobili G Langston Galloway SG Tyus Jones,,,
4974,974169059,shawnzhan (25/150),0,226,C Joel Embiid PG Kyrie Irving SG Jimmy Butler PF Kawhi Leonard UTIL Robert Covington SF Evan Fournier F Reggie Bullock G Tyus Jones,,,
4974,974169180,shawnzhan (146/150),0,226,C Karl-Anthony Towns G Damian Lillard F Khris Middleton SG Eric Gordon PF Taj Gibson SF Evan Fournier PG Ish Smith UTIL Tyus Jones,,,
4974,974243008,JGrizz,0,226,SF Giannis Antetokounmpo PG Damian Lillard SG Eric Bledsoe PF Jayson Tatum F Courtney Lee C Bismack Biyombo UTIL Terry Rozier G Tony Parker,,,
4974,974294193,amoney15000 (2/3),0,226,SG James Harden C Enes Kanter UTIL Elfrid Payton SF Robert Covington PF Jayson Tatum G Ish Smith F Al-Farouq Aminu PG Langston Galloway,,,
4974,974312123,CasBrM (43/110),0,226,G James Harden SG Jimmy Butler SF Kawhi Leonard PF Robert Covington F JJ Redick UTIL Marcus Smart C John Henson PG Tyus Jones,,,
4974,974312128,CasBrM (48/110),0,226,C Joel Embiid F Ben Simmons SG Jimmy Butler PF Kawhi Leonard G Eric Gordon SF Courtney Lee UTIL Jamal Crawford PG Tyus Jones,,,
4974,974336535,jchmoney (3/3),0,226,G James Harden SF Giannis Antetokounmpo PF Kawhi Leonard PG Ish Smith F Courtney Lee C Bismack Biyombo UTIL Langston Galloway SG Tyus Jones,,,
4974,974466825,anilprao88 (43/150),0,226,PG James Harden PF Giannis Antetokounmpo F Kawhi Leonard SF Trevor Ariza C Ryan Anderson UTIL Shabazz Napier SG Jamal Crawford G Tyus Jones,,,
4974,974688709,azrak11 (2/6),0,226,C Joel Embiid UTIL Karl-Anthony Towns F Al Horford PF Kawhi Leonard SF Trevor Ariza PG Ish Smith SG Malcolm Brogdon G Tyus Jones,,,
4974,974688712,azrak11 (5/6),0,226,C Joel Embiid UTIL Karl-Anthony Towns F Al Horford PF Kawhi Leonard SF Trevor Ariza PG Ish Smith SG Malcolm Brogdon G Tyus Jones,,,
4984,974169085,shawnzhan (51/150),0,225.75,PF Giannis Antetokounmpo G Damian Lillard SG Jimmy Butler SF Evan Fournier PG Ish Smith F P.J. Tucker C Bismack Biyombo UTIL Tyus Jones,,,
4984,974169134,shawnzhan (100/150),0,225.75,PF Giannis Antetokounmpo C Karl-Anthony Towns UTIL Jusuf Nurkic SF Kawhi Leonard G Andrew Wiggins F Courtney Lee SG Reggie Bullock PG Tyus Jones,,,
4984,974169154,shawnzhan (120/150),0,225.75,PF Giannis Antetokounmpo SG Jimmy Butler G Khris Middleton UTIL Kawhi Leonard F Jayson Tatum SF Marcus Smart C Nene Hilario PG Tyus Jones,,,
4984,974312138,CasBrM (58/110),0,225.75,G James Harden PG Damian Lillard SG Jimmy Butler PF Jayson Tatum F Trevor Ariza C Bismack Biyombo SF Tony Snell UTIL Tyus Jones,,,
4984,974393729,brentwvu (13/27),0,225.75,C Joel Embiid PG Ben Simmons SG Khris Middleton UTIL Enes Kanter SF Trevor Ariza G Ish Smith F Ed Davis PF Maurice Harkless,,,
4984,974430648,mazwa (93/100),0,225.75,PG James Harden C Karl-Anthony Towns UTIL Damian Lillard SF Jayson Tatum G Ish Smith PF Kyle O'Quinn F Gorgui Dieng SG Tyus Jones,,,
4984,974558706,LaBete_DU_GEVAUDANz (7/10),0,225.75,UTIL Karl-Anthony Towns SG Jimmy Butler SF Khris Middleton PF Tobias Harris F Kawhi Leonard PG Ish Smith C John Henson G Tyus Jones,,,
4984,974632081,madoublet98 (46/101),0,225.75,PG James Harden SG Jimmy Butler PF Tobias Harris F Kawhi Leonard SF Trevor Ariza C John Henson UTIL Malcolm Brogdon G Tyus Jones,,,
4992,974167615,rikkidee (36/75),0,225.5,PF Giannis Antetokounmpo C Karl-Anthony Towns UTIL Kristaps Porzingis G Marcus Smart SF Courtney Lee F Al-Farouq Aminu PG Langston Galloway SG Tyus Jones,,,
4992,974169167,shawnzhan (133/150),0,225.5,SG James Harden UTIL Ben Simmons G CJ McCollum SF Kawhi Leonard F Al-Farouq Aminu C Bismack Biyombo PF Anthony Tolliver PG Tyus Jones,,,
4992,974256999,pianoclub (53/150),0,225.5,G James Harden PG Kyrie Irving PF Al Horford F Kawhi Leonard SF Jayson Tatum C John Henson SG Jamal Crawford UTIL Tyus Jones,,,
4992,974326246,ChipotleAddict (108/150),0,225.5,F Giannis Antetokounmpo SG Jimmy Butler C Al Horford PF Tobias Harris SF Trevor Ariza G Marcus Smart PG Langston Galloway UTIL Tyus Jones,,,
4992,974466817,anilprao88 (35/150),0,225.5,PF Giannis Antetokounmpo PG Kyrie Irving G Jimmy Butler F Kawhi Leonard SF Andrew Wiggins C Bismack Biyombo SG Jamal Crawford UTIL Tyus Jones,,,
4997,974165626,JL003 (2/20),0,225.25,C Karl-Anthony Towns SF Ben Simmons SG Jimmy Butler PF Tobias Harris F Kawhi Leonard G Ish Smith UTIL Jamal Crawford PG Tyus Jones,,,
4997,974169054,shawnzhan (20/150),0,225.25,F Ben Simmons G Kyrie Irving SG Jimmy Butler SF Khris Middleton PF Kawhi Leonard PG Ish Smith C Ed Davis UTIL Tyus Jones,,,
4997,974292644,taylor1610 (5/6),0,225.25,F Giannis Antetokounmpo UTIL Al Horford SG Eric Bledsoe SF Kawhi Leonard PF Robert Covington PG Ish Smith C Bismack Biyombo G Tyus Jones,,,
4997,974430600,mazwa (45/100),0,225.25,PG James Harden C Karl-Anthony Towns UTIL Damian Lillard SF Evan Fournier G Ish Smith PF Kyle O'Quinn F Gorgui Dieng SG Tyus Jones,,,
4997,974694707,DBKings10 (2/3),0,225.25,SF Giannis Antetokounmpo UTIL Kyrie Irving C Al Horford SG Eric Gordon PF Ryan Anderson F Al-Farouq Aminu PG Shabazz Napier G Dejounte Murray,,,
5002,974169125,shawnzhan (91/150),0,225,PF Giannis Antetokounmpo F Ben Simmons C Al Horford SF Robert Covington PG Ish Smith UTIL Malcolm Brogdon G Jarrett Jack SG Tyus Jones,,,
5002,974326271,ChipotleAddict (133/150),0,225,G James Harden SF Khris Middleton PF Al Horford F Taj Gibson UTIL Jayson Tatum C Ryan Anderson SG Reggie Bullock PG Langston Galloway,,,
5002,974632114,madoublet98 (79/101),0,225,SG James Harden PF Giannis Antetokounmpo C Al Horford SF Trevor Ariza G Jarrett Jack PG Tony Parker UTIL Tyus Jones F Lance Thomas,,,
