Contest_Date,Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,FPPM,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exposure,Con.,Value,Mins,Score,Val
20171127,Austin Rivers,PG/SGPGSG,LAC,vs LAL,18th,110.25,4900,17.0,44.0,23.5,0.72,20.3,12.4,32.7,36.9,28.56,28.56,%,67,5.8,37.0,39.0,8.0
20171127,Jordan Clarkson,PG/SGPGSG,LAL,@ LAC,25th,106.25,4800,15.5,45.7,23.3,1.09,29.7,12.0,21.4,24.94,28.46,28.46,%,63,5.9,25.0,34.0,7.1
20171127,Bojan Bogdanovic,SG/SFSGSF,IND,vs ORL,15th,110.5,4800,14.5,48.1,22.8,0.76,18.6,10.8,30.1,33.94,28.88,28.88,%,58,6.0,37.0,26.25,5.5
20171127,Marcus Morris,SF/PFSFPF,BOS,vs DET,23rd,102.5,4800,14.8,33.4,23.9,1.03,23.9,10.4,23.2,24.13,22.78,22.78,%,78,4.7,22.0,23.5,4.9
20171127,Courtney Lee,SG/SFSGSF,NYK,vs POR,2nd,101.0,4700,15.2,40.7,25.1,0.78,15.8,9.7,32.1,33.36,26.15,26.15,%,71,5.6,35.0,19.0,4.0
20171127,T.J. McConnell,PG,PHI,vs CLE,26th,113.0,4700,13.3,52.6,22.3,0.92,14.4,5.9,24.2,28.98,30.17,30.17,%,50,6.4,27.0,23.5,5.0
20171127,Ryan Anderson,PF/CPFC,HOU,vs BKN,14th,121.5,4700,5.8,31.1,23.2,0.78,15.6,9.3,29.8,22.35,16.65,16.65,%,69,3.5,26.0,18.0,3.8
20171127,Trevor Booker,PF/CPFC,BKN,@ HOU,2nd,103.5,4600,16.5,50.0,22.9,1.06,21.5,8.6,21.7,34.6,30.83,30.83,%,58,6.7,20.0,19.25,4.2
20171127,De'Aaron Fox,PG,SAC,@ GSW,5th,96.0,4600,10.7,34.1,22.4,0.86,24.3,10.7,25.9,29.46,20.74,20.74,%,70,4.5,23.0,20.0,4.3
20171127,Buddy Hield,SG/SFSGSF,SAC,@ GSW,14th,96.0,4500,11.6,46.1,23.0,1.02,25.8,10.9,22.5,25.0,26.38,26.38,%,57,5.9,15.0,6.75,1.5
20171127,Terry Rozier,PG/SGPGSG,BOS,vs DET,13th,102.5,4400,4.0,37.2,21.6,0.94,20.4,9.0,23.0,20.39,18.21,18.21,%,56,4.1,19.0,5.0,1.1
20171127,Danny Green,SG/SFSGSF,SAS,vs DAL,17th,101.75,4400,4.8,41.0,22.6,0.8,18.3,9.8,28.3,27.43,20.33,20.33,%,54,4.6,33.0,32.75,7.4
20171127,Wesley Johnson,SF/PFSFPF,LAC,vs LAL,16th,110.25,4400,11.5,44.4,18.5,0.77,14.0,5.9,24.0,33.75,25.58,25.58,%,49,5.8,29.0,9.25,2.1
20171127,Patrick Mills,PG,SAS,vs DAL,24th,101.75,4300,11.6,40.6,19.4,0.75,18.0,8.7,25.7,27.0,24.03,24.03,%,57,5.6,28.0,22.0,5.1
20171127,Caris LeVert,SG/SFSGSF,BKN,@ HOU,20th,103.5,4300,17.0,35.5,22.2,0.89,21.2,9.4,24.9,28.5,24.91,24.91,%,76,5.8,29.0,27.5,6.4
20171127,Dirk Nowitzki,PF/CPFC,DAL,@ SAS,6th,92.75,4300,11.5,39.5,23.3,0.96,20.6,9.8,24.3,26.05,23.47,23.47,%,66,5.5,25.0,19.0,4.4
20171127,George Hill,PG/SGPGSG,SAC,@ GSW,5th,96.0,4200,3.7,32.3,18.8,0.73,16.9,7.7,25.7,25.96,15.91,15.91,%,57,3.8,30.0,21.5,5.1
20171127,Jonathon Simmons,SG/SFSGSF,ORL,@ IND,12th,106.5,4200,12.4,40.4,21.5,0.89,25.5,10.3,24.2,26.96,24.43,24.43,%,63,5.8,34.0,26.75,6.4
20171127,J.R. Smith,SG/SFSGSF,CLE,@ PHI,8th,111.0,4100,6.8,32.2,16.9,0.57,13.7,8.0,29.8,32.56,17.68,17.68,%,57,4.3,27.0,17.75,4.3
20171127,Dejounte Murray,PG,SAS,vs DAL,24th,101.75,4100,0.0,32.5,19.6,0.95,20.3,7.1,20.7,12.4,12.31,12.31,%,48,3.0,5.0,5.25,1.3
20171127,Lance Stephenson,SG/SFSGSF,IND,vs ORL,15th,110.5,4100,9.8,37.6,18.2,0.88,19.0,6.8,20.8,22.13,21.69,21.69,%,56,5.3,23.0,38.5,9.4
20171127,Wesley Matthews,SG/SFSGSF,DAL,@ SAS,10th,92.75,4000,6.9,44.5,23.3,0.67,16.7,10.5,34.6,35.86,23.02,23.02,%,54,5.8,32.0,26.0,6.5
20171127,Evan Turner,SG/SFSGSF,POR,@ NYK,24th,103.0,4000,2.9,30.8,18.2,0.69,17.7,8.0,26.2,22.32,14.87,14.87,%,56,3.7,20.0,19.25,4.8
20171127,Terrence Ross,SG/SFSGSF,ORL,@ IND,1st,106.5,4000,4.6,34.0,18.9,0.71,16.4,8.2,26.5,27.96,17.2,17.2,%,56,4.3,25.0,21.75,5.4
20171127,Kyle O'Quinn,PF/CPFC,NYK,vs POR,1st,101.0,4000,8.4,48.6,19.6,1.23,19.3,4.5,15.9,23.9,25.62,25.62,%,41,6.4,24.0,25.75,6.4
20171127,Juan Jose Barea,PG/SGPGSG,DAL,@ SAS,2nd,92.75,4000,9.1,31.7,23.8,1.1,27.1,10.2,21.7,21.5,18.75,18.75,%,73,4.7,22.0,37.75,9.4
20171127,Jae Crowder,SF/PFSFPF,CLE,@ PHI,24th,111.0,3900,7.1,32.3,16.9,0.66,16.1,7.5,25.8,26.16,17.92,17.92,%,57,4.6,20.0,5.5,1.4
20171127,Andre Iguodala,SG/SFSGSF,GSW,vs SAC,9th,109.0,3900,0.0,9.3,17.2,0.69,11.1,4.9,25.0,0.0,0.0,0.0,%,73,0.0,25.0,19.25,4.9
20171127,Noah Vonleh,PF/CPFC,POR,@ NYK,25th,103.0,3900,6.8,39.0,17.5,0.81,10.4,4.1,21.7,24.82,20.6,20.6,%,47,5.3,31.0,24.5,6.3
20171127,Jarrett Jack,PG,NYK,vs POR,10th,101.0,3900,6.4,33.2,19.7,0.75,13.5,6.2,26.4,29.54,17.87,17.87,%,61,4.6,20.0,12.75,3.3
20171127,Tony Parker,PG,SAS,vs DAL,24th,101.75,3900,0.0,0.0,,,,,,17.5,0.0,0.0,%,0,0.0,14.0,12.0,3.1
20171127,Yogi Ferrell,PG/SGPGSG,DAL,@ SAS,2nd,92.75,3800,2.5,27.5,17.9,0.63,15.8,7.5,28.5,26.63,13.24,13.24,%,60,3.5,20.0,4.25,1.1
20171127,Omri Casspi,SF/PFSFPF,GSW,vs SAC,3rd,109.0,3800,22.4,52.5,13.8,1.11,16.5,3.8,12.4,32.8,35.29,35.29,%,38,9.3,30.0,16.0,4.2
20171127,Richaun Holmes,PF/CPFC,PHI,vs CLE,18th,113.0,3800,0.0,13.1,11.2,0.96,12.9,3.1,11.7,0.0,0.0,0.0,%,42,0.0,4.0,3.25,0.9
20171127,Stanley Johnson,SG/SFSGSF,DET,@ BOS,7th,96.5,3700,5.4,31.1,17.3,0.59,12.9,7.6,29.2,31.0,16.4,16.4,%,58,4.4,34.0,15.75,4.3
20171127,P.J. Tucker,SF/PFSFPF,HOU,vs BKN,12th,121.5,3700,10.5,33.9,19.1,0.69,10.3,5.1,27.7,29.1,20.49,20.49,%,65,5.5,20.0,17.5,4.7
20171127,Joakim Noah,C,NYK,vs POR,9th,101.0,3700,0.0,0.0,,,,,,0.0,0.0,0.0,%,0,0.0,2.0,5.25,1.4
20171127,Bryn Forbes,PG/SGPGSG,SAS,vs DAL,24th,101.75,3700,0.0,27.4,10.1,0.65,16.9,5.6,15.5,15.3,11.38,11.38,%,21,3.1,19.0,13.75,3.7
20171127,Jeff Green,SF/PFSFPF,CLE,@ PHI,24th,111.0,3700,1.8,35.3,17.3,0.88,22.0,7.3,19.7,16.9,16.17,16.17,%,45,4.4,27.0,34.0,9.2
20171127,Michael Beasley,SF/PFSFPF,NYK,vs POR,13th,101.0,3700,0.0,20.8,13.6,0.93,27.2,6.4,14.7,0.0,0.0,0.0,%,23,0.0,14.0,15.25,4.1
20171127,D.J. Augustin,PG/SGPGSG,ORL,@ IND,16th,106.5,3700,0.5,34.0,17.6,0.89,17.5,5.3,19.7,16.93,14.83,14.83,%,46,4.0,21.0,17.75,4.8
20171127,Shabazz Napier,PG/SGPGSG,POR,@ NYK,15th,103.0,3700,2.8,38.0,13.7,0.87,17.6,5.3,15.8,21.07,17.89,17.89,%,27,4.8,18.0,17.0,4.6
20171127,Manu Ginobili,SG/SFSGSF,SAS,vs DAL,17th,101.75,3700,3.4,27.6,15.8,0.81,22.8,7.3,19.6,18.11,13.76,13.76,%,56,3.7,16.0,2.25,0.6
20171127,Bogdan Bogdanovic,SG/SFSGSF,SAC,@ GSW,14th,96.0,3700,10.5,28.9,17.6,0.76,20.1,8.6,23.2,23.54,18.36,18.36,%,70,5.0,21.0,18.0,4.9
20171127,Luc Mbah a Moute,SF/PFSFPF,HOU,vs BKN,14th,121.5,3600,1.3,33.0,18.3,0.69,13.5,5.9,26.5,21.35,14.86,14.86,%,51,4.1,20.0,14.25,4.0
20171127,Jerryd Bayless,PG/SGPGSG,PHI,vs CLE,26th,113.0,3600,1.9,27.7,17.9,0.64,14.9,7.8,28.0,19.0,12.94,12.94,%,59,3.6,21.0,6.75,1.9
20171127,Ishmael Smith,PG,DET,@ BOS,14th,96.5,3600,11.5,31.4,19.2,1.0,23.6,8.5,19.2,19.1,20.0,20.0,%,70,5.6,19.0,13.75,3.8
20171127,Iman Shumpert,PG/SGPGSG,CLE,@ PHI,8th,111.0,3600,0.0,30.4,13.2,0.62,12.9,4.7,21.3,19.08,11.22,11.22,%,27,3.1,6.0,0.0,
20171127,Frank Ntilikina,PG/SGPGSG,NYK,vs POR,10th,101.0,3600,0.0,28.2,14.6,0.79,18.3,5.2,18.4,15.43,10.85,10.85,%,41,3.0,20.0,8.25,2.3
20171127,Joe Harris,SG/SFSGSF,BKN,@ HOU,20th,103.5,3600,16.8,43.4,18.2,0.83,17.0,7.8,22.0,34.6,28.16,28.16,%,58,7.8,28.0,16.5,4.6
20171127,Brandon Paul,SG,SAS,vs DAL,17th,101.75,3600,0.0,29.7,9.1,0.68,13.2,3.1,13.4,15.0,10.64,10.64,%,0,3.0,3.0,7.75,2.2
20171127,Kyle Korver,SG/SFSGSF,CLE,@ PHI,8th,111.0,3600,5.1,36.7,17.3,0.83,16.9,7.2,20.9,24.27,18.66,18.66,%,48,5.2,21.0,15.25,4.2
20171127,Amir Johnson,PF/CPFC,PHI,vs CLE,18th,113.0,3500,2.7,33.6,15.9,1.05,14.5,4.1,15.1,14.98,15.94,15.94,%,44,4.6,8.0,10.75,3.1
20171127,Aron Baynes,C,BOS,vs DET,11th,102.5,3500,1.9,29.6,15.6,0.87,16.8,5.0,17.9,16.82,13.73,13.73,%,49,3.9,12.0,14.0,4.0
20171127,David West,PF/CPFC,GSW,vs SAC,28th,109.0,3500,14.2,35.8,15.6,1.41,22.3,4.3,11.1,15.43,23.44,23.44,%,61,6.7,16.0,22.25,6.4
20171127,Garrett Temple,PG/SGPGSG,SAC,@ GSW,14th,96.0,3500,8.0,31.1,15.8,0.65,16.4,7.2,24.3,27.5,17.88,17.88,%,58,5.1,30.0,25.75,7.4
20171127,Cory Joseph,PG,IND,vs ORL,29th,110.5,3500,6.6,35.4,18.4,0.78,16.3,7.0,23.6,23.44,18.94,18.94,%,55,5.4,30.0,23.75,6.8
20171127,Isaiah Whitehead,PG/SGPGSG,BKN,@ HOU,3rd,103.5,3500,0.0,24.4,9.4,1.0,26.8,3.8,9.4,7.6,7.22,7.22,%,9,2.1,27.0,32.25,9.2
20171127,Maurice Harkless,SF/PFSFPF,POR,@ NYK,17th,103.0,3500,0.9,22.0,14.4,0.57,11.3,5.4,25.1,18.88,9.91,9.91,%,58,2.8,15.0,12.25,3.5
20171127,Devin Harris,PG/SGPGSG,DAL,@ SAS,2nd,92.75,3500,3.1,25.8,15.1,0.89,25.2,6.9,16.9,17.0,12.84,12.84,%,57,3.7,25.0,22.5,6.4
20171127,Guillermo Hernangomez,PF/CPFC,NYK,vs POR,9th,101.0,3500,6.7,26.5,9.1,0.95,25.5,3.7,9.6,17.1,15.17,15.17,%,38,4.3,15.0,18.25,5.2
20171127,Tarik Black,PF/CPFC,HOU,vs BKN,14th,121.5,3500,0.0,25.2,10.0,1.14,14.5,2.5,8.8,7.2,8.27,8.27,%,15,2.4,15.0,11.75,3.4
20171127,Anthony Tolliver,SF/PFSFPF,DET,@ BOS,4th,96.5,3500,4.0,23.7,14.4,0.82,16.3,5.1,17.6,17.9,12.46,12.46,%,61,3.6,15.0,8.75,2.5
20171127,Shaun Livingston,PG/SGPGSG,GSW,vs SAC,17th,109.0,3500,12.7,33.4,11.7,0.76,15.6,4.6,15.4,28.89,21.55,21.55,%,49,6.2,17.0,14.75,4.2
20171127,Tyler Zeller,C,BKN,@ HOU,2nd,103.5,3400,5.9,28.4,14.6,0.85,20.0,5.5,17.2,19.2,15.51,15.51,%,56,4.6,16.0,18.25,5.4
