Contest_Date,Contest_Name,Player,Roster.Position,FPTS,X.Drafted
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Joel Bolomboy,F,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Charles Cooke,G,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Chris McCullough,F,7.75,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Luol Deng,F,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Aaron Brooks,PG,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Dorian Finney-Smith,UTIL,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Hassan Whiteside,UTIL,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Caleb Swanigan,F,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Dewayne Dedmon,C,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Rashad Vaughn,SF,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Paul Millsap,C,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Danilo Gallinari,PF,0.0,0.00%
20171223,$8.00entry_NBA $300K Excellent 8’s [$50K to 1st],Sterling Brown,SG,1.25,0.00%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Eric Bledsoe,PG,32.75,35.09%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Kyle Kuzma,PF,32.75,34.52%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Khris Middleton,SG,47.75,27.77%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Brandan Wright,PF,10.5,23.18%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Shabazz Napier,G,39.75,22.66%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Nikola Jokic,UTIL,38.25,20.38%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Austin Rivers,UTIL,48.75,16.12%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Tyreke Evans,SG,64.75,14.68%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Tyler Johnson,G,29.25,13.90%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Josh Richardson,SG,22.0,13.90%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Karl-Anthony Towns,C,41.5,13.87%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Wayne Ellington,F,19.75,13.30%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Victor Oladipo,PG,57.0,12.84%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],John Wall,PG,36.75,12.71%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Draymond Green,PF,32.75,12.44%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],CJ McCollum,SG,33.25,12.17%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Russell Westbrook,G,63.0,12.09%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Kyrie Irving,PG,45.25,11.24%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Kevin Durant,SF,33.5,10.85%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Myles Turner,C,48.25,10.69%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Frank Kaminsky,C,23.5,10.18%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Wilson Chandler,PF,28.75,9.79%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jordan Bell,PF,28.5,9.70%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],George Hill,UTIL,19.5,9.37%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Lonzo Ball,UTIL,42.5,9.18%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Lauri Markkanen,F,20.25,8.96%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],DeAndre Jordan,C,30.5,8.61%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jeff Teague,G,27.25,8.48%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Lou Williams,PG,44.5,8.13%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Malcolm Brogdon,UTIL,17.0,8.05%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Nikola Mirotic,UTIL,23.75,7.73%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Taj Gibson,F,22.5,7.62%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jonathon Simmons,SF,19.5,7.37%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Harrison Barnes,SF,31.5,7.03%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Zach Randolph,F,25.5,6.91%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],DeMarcus Cousins,PF,44.75,6.70%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Andrew Wiggins,G,23.5,6.49%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],LaMarcus Aldridge,PF,46.0,6.39%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Rondae Hollis-Jefferson,SF,35.5,6.25%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jimmy Butler,UTIL,45.5,6.21%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Greg Monroe,PF,0.0,6.18%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Carmelo Anthony,UTIL,29.5,6.10%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Nikola Vucevic,UTIL,2.0,6.05%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Alex Len,C,14.0,5.93%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Bradley Beal,SG,26.25,5.93%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Giannis Antetokounmpo,PF,0.0,5.35%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Julius Randle,F,28.25,5.24%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Kris Dunn,SG,14.0,5.21%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Michael Kidd-Gilchrist,SF,13.25,5.00%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Spencer Dinwiddie,SG,41.25,4.93%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],John Collins,C,21.0,4.89%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Isaiah Canaan,PG,31.0,4.87%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jayson Tatum,SF,31.75,4.86%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Evan Turner,SF,12.5,4.81%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],T.J. Warren,F,43.25,4.72%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Brandon Ingram,SF,0.0,4.58%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Bam Adebayo,UTIL,25.25,4.44%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Nicolas Batum,UTIL,32.75,4.33%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Marcus Smart,UTIL,22.25,4.14%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Denzel Valentine,G,14.25,4.13%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Marvin Williams,F,10.75,3.95%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Will Barton,SG,32.75,3.89%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jusuf Nurkic,C,15.25,3.87%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Caris LeVert,F,22.0,3.85%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Anthony Davis,C,39.0,3.82%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Kelly Olynyk,C,27.0,3.82%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],DeMarre Carroll,SF,45.25,3.65%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Bojan Bogdanovic,G,30.0,3.58%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Lance Stephenson,SF,17.5,3.54%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],J.J. Barea,UTIL,43.0,3.45%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Al Horford,PF,29.5,3.39%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Elfrid Payton,UTIL,61.25,3.35%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Mario Hezonja,SG,30.5,3.27%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Otto Porter Jr.,PF,29.5,3.26%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Paul George,SF,50.75,3.25%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Klay Thompson,SG,32.25,3.20%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Al-Farouq Aminu,F,22.5,3.18%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Mason Plumlee,F,14.0,3.18%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jamal Murray,G,33.0,3.12%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Allen Crabbe,UTIL,23.75,2.98%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Wesley Matthews,F,18.5,2.98%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Kemba Walker,UTIL,33.75,2.97%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Derrick Favors,PF,24.0,2.95%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Dirk Nowitzki,PF,34.5,2.87%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jrue Holiday,SG,28.0,2.82%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jeremy Lamb,F,17.0,2.66%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Yogi Ferrell,UTIL,12.5,2.51%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Dennis Smith Jr.,UTIL,13.75,2.42%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Domantas Sabonis,C,35.25,2.40%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Darren Collison,PG,30.0,2.39%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Marco Belinelli,UTIL,4.75,2.35%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Bobby Portis,UTIL,30.5,2.33%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Rudy Gay,UTIL,13.5,2.26%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Kentavious Caldwell-Pope,G,28.25,2.25%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Justin Holiday,SG,24.25,2.21%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Trey Lyles,F,26.0,2.14%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Thaddeus Young,UTIL,16.5,2.10%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Josh Jackson,SG,18.0,2.03%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Steven Adams,C,27.25,1.89%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Chandler Parsons,F,13.75,1.75%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Dwight Howard,C,47.5,1.73%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Robin Lopez,C,17.0,1.71%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Willie Cauley-Stein,F,41.25,1.69%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Marcin Gortat,C,10.75,1.68%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Joffrey Lauvergne,C,0.0,1.67%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Rodney Hood,G,14.25,1.67%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],John Henson,C,23.75,1.66%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jamal Crawford,SG,16.25,1.58%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Gorgui Dieng,UTIL,30.25,1.57%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Ersan Ilyasova,F,36.75,1.54%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Mike Scott,PF,22.5,1.47%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Kent Bazemore,SF,31.5,1.45%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Tyson Chandler,C,25.25,1.42%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Donovan Mitchell,G,39.75,1.39%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Gary Harris,G,28.5,1.36%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],David West,F,7.5,1.24%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Joe Harris,G,12.75,1.18%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Matthew Dellavedova,G,12.25,1.17%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Joe Ingles,UTIL,24.0,1.16%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Taurean Prince,G,20.25,1.08%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Andre Roberson,F,5.25,1.06%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Kyle Anderson,F,14.75,1.06%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Milos Teodosic,G,17.25,1.05%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Kelly Oubre Jr.,SG,30.5,1.04%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Ed Davis,C,10.75,0.99%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Buddy Hield,G,39.5,0.97%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Dennis Schroder,PG,50.25,0.96%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Ricky Rubio,G,16.75,0.95%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jarell Martin,F,19.75,0.88%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],E'Twaun Moore,SF,19.0,0.86%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Dwight Powell,UTIL,23.0,0.84%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Markieff Morris,PF,23.25,0.83%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Bogdan Bogdanovic,F,18.75,0.83%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Rajon Rondo,PG,13.75,0.81%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Terry Rozier,PG,14.75,0.79%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Andrew Harrison,UTIL,29.0,0.78%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jordan Mickey,UTIL,16.5,0.76%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Andre Iguodala,F,20.5,0.76%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jordan Clarkson,PG,25.75,0.75%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Bryn Forbes,G,13.0,0.70%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Thabo Sefolosha,G,12.5,0.69%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Malcolm Delaney,UTIL,18.25,0.65%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Larry Nance Jr.,SF,9.25,0.63%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Tyler Zeller,C,19.25,0.62%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Omri Casspi,UTIL,16.25,0.62%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Tony Snell,F,20.0,0.60%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Dillon Brooks,UTIL,14.0,0.59%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Mike James,UTIL,0.0,0.58%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jamil Wilson,SF,11.5,0.53%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Patrick McCaw,G,13.0,0.51%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Sam Dekker,UTIL,11.75,0.50%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Tony Parker,UTIL,18.5,0.48%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Michael Carter-Williams,G,10.25,0.48%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Kosta Koufos,UTIL,10.5,0.48%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Cory Joseph,UTIL,15.25,0.47%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jaylen Brown,SF,34.25,0.44%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Alec Burks,G,11.0,0.42%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jahlil Okafor,UTIL,0.0,0.40%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Frank Mason III,G,10.25,0.39%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Tyler Ulis,UTIL,11.0,0.39%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Kenneth Faried,F,0.0,0.38%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jonas Jerebko,UTIL,3.25,0.37%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Maxi Kleber,PF,12.0,0.35%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Deyonta Davis,C,7.25,0.34%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Johnny O'Bryant III,C,7.0,0.32%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jawun Evans,UTIL,3.5,0.32%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Raymond Felton,UTIL,7.5,0.32%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],David Nwaba,UTIL,16.0,0.32%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Josh Hart,PG,31.5,0.32%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Pat Connaughton,F,16.75,0.31%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],D.J. Augustin,SG,15.0,0.31%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Wes Iwundu,SF,16.5,0.30%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Kawhi Leonard,SF,0.0,0.30%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Garrett Temple,G,27.5,0.30%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Al Jefferson,UTIL,0.0,0.30%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jerian Grant,UTIL,21.0,0.29%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Mario Chalmers,UTIL,0.0,0.29%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Troy Daniels,G,22.0,0.28%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Salah Mejri,UTIL,8.5,0.27%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],JaMychal Green,F,0.0,0.26%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jarrett Allen,UTIL,11.5,0.25%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Aron Baynes,C,19.25,0.24%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],James Johnson,SF,10.75,0.24%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Nik Stauskas,SG,11.5,0.20%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Montrezl Harrell,F,13.75,0.19%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Marquese Chriss,C,23.0,0.19%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Nick Young,UTIL,8.25,0.19%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Pau Gasol,PF,47.75,0.18%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Marreese Speights,UTIL,4.75,0.17%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Sean Kilpatrick,G,19.5,0.17%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],James Ennis III,UTIL,17.5,0.17%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Ekpe Udoh,C,3.5,0.17%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Dragan Bender,SF,8.75,0.17%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],C.J. Williams,G,16.75,0.17%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Patty Mills,UTIL,8.5,0.17%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jerami Grant,SF,10.0,0.16%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Joe Johnson,F,13.5,0.16%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Quincy Acy,F,8.5,0.15%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Goran Dragic,G,22.5,0.15%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Tomas Satoransky,SG,20.0,0.15%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jodie Meeks,G,20.0,0.15%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Dejounte Murray,UTIL,32.75,0.14%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Torrey Craig,F,9.0,0.14%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Corey Brewer,F,2.25,0.14%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Ben McLemore,UTIL,0.0,0.13%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Isaiah Whitehead,UTIL,0.0,0.13%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Vince Carter,SG,0.0,0.12%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Thon Maker,PF,13.75,0.11%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Bismack Biyombo,PF,13.25,0.11%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Miles Plumlee,C,12.0,0.10%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Quinn Cook,PG,3.5,0.10%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Manu Ginobili,UTIL,24.75,0.10%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Darius Miller,UTIL,21.0,0.10%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Derrick Walton Jr.,PG,7.0,0.09%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Dante Cunningham,PF,18.25,0.09%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],DeAndre' Bembry,UTIL,0.0,0.09%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Jameer Nelson,G,12.25,0.09%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Davis Bertans,SF,2.5,0.08%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Daniel Theis,UTIL,37.25,0.08%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Skal Labissiere,F,0.0,0.08%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Dion Waiters,SG,0.0,0.08%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Maurice Harkless,F,35.0,0.08%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Evan Fournier,G,0.0,0.07%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Andrew Bogut,UTIL,11.5,0.06%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Zach Collins,PF,26.0,0.06%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Johnathan Motley,F,0.0,0.06%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Patrick Patterson,F,13.5,0.06%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Royce O'Neale,UTIL,3.75,0.05%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Tyus Jones,G,11.0,0.05%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Shelvin Mack,G,0.0,0.05%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Tyler Cavanaugh,F,13.75,0.05%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Noah Vonleh,F,0.0,0.05%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Stephen Curry,UTIL,0.0,0.05%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Josh Huestis,F,5.25,0.05%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Justin Jackson,F,1.25,0.04%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Meyers Leonard,UTIL,0.0,0.04%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Semi Ojeleye,G,8.25,0.04%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],JaVale McGee,UTIL,3.5,0.04%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Malik Monk,G,0.0,0.04%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Paul Zipser,F,11.25,0.04%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Marc Gasol,C,47.25,0.04%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Kyle Collinsworth,SG,0.0,0.04%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Isaiah Taylor,G,6.0,0.03%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Devin Booker,SG,0.0,0.03%
20171223,$3.00entry_NBA $110K Sharpshooter [20 Entry Max],Luke Babbitt,F,0.0,0.03%
