Contest_Date,player,salary,team,pos,opp,ceil,floor,fpts
2017-12-05,Damian Lillard,9400,POR,PG,WAS,58.7656,27.6544,43.21
2017-12-05,Evan Turner,3900,POR,SG/SF,WAS,23.0319,6.3081,14.67
2017-12-05,C.J. McCollum,7000,POR,PG/SG,WAS,41.1972,21.2228,31.21
2017-12-05,Russell Westbrook,11000,OKC,PG,UTA,67.6254,42.3346,54.98
2017-12-05,Paul George,8400,OKC,SF,UTA,54.166000000000004,23.214000000000002,38.69
2017-12-05,Jared Dudley,3600,PHO,PF,TOR,12.985999999999999,2.114,7.55
2017-12-05,Greg Monroe,4500,PHO,PF/C,TOR,39.2594,14.5206,26.89
2017-12-05,Troy Daniels,3300,PHO,SG,TOR,8.1243,1.0557,4.59
2017-12-05,DeMar DeRozan,8500,TOR,SG/SF,PHO,55.2297,23.1103,39.17
2017-12-05,Kyle Lowry,8700,TOR,PG,PHO,60.599,18.101,39.35
2017-12-05,Jonas Valanciunas,4800,TOR,C,PHO,34.1341,13.6059,23.87
2017-12-05,Serge Ibaka,5000,TOR,PF/C,PHO,35.3864,14.4536,24.92
2017-12-05,Alex Len,4400,PHO,PF/C,TOR,34.2705,9.9495,22.11
2017-12-05,Dragan Bender,3400,PHO,PF/C,TOR,20.0541,2.6059,11.33
2017-12-05,Mike James,4200,PHO,PG,TOR,22.1472,8.6128,15.38
2017-12-05,TJ Warren,6400,PHO,SF/PF,TOR,53.4477,12.1323,32.79
2017-12-05,Marquese Chriss,3900,PHO,PF/C,TOR,26.4258,6.8142,16.62
2017-12-05,Tyson Chandler,4300,PHO,C,TOR,,,0.0
2017-12-05,Tyler Ulis,3900,PHO,PG,TOR,35.9841,4.6759,20.33
2017-12-05,Josh Jackson,4000,PHO,SG/SF,TOR,23.9616,9.3184,16.64
2017-12-05,C.J. Miles,3800,TOR,SG/SF,PHO,25.1565,7.3035,16.23
2017-12-05,Jakob Poeltl,3400,TOR,PF/C,PHO,35.6301,4.6299,20.13
2017-12-05,Alec Burks,4500,UTA,PG/SG,OKC,41.0814,6.1386,23.61
2017-12-05,Ekpe Udoh,3000,UTA,PF/C,OKC,6.5520000000000005,2.548,4.55
2017-12-05,Donovan Mitchell,7100,UTA,PG/SG,OKC,46.8144,18.2056,32.51
2017-12-05,Raulzinho Neto,3200,UTA,PG,OKC,19.296,7.504,13.4
2017-12-05,Jonas Jerebko,3800,UTA,SF/PF,OKC,15.4712,3.1688,9.32
2017-12-05,Rudy Gobert,7300,UTA,C,OKC,33.649,16.951,25.3
2017-12-05,Royce O'Neale,3000,UTA,SF,OKC,10.5408,4.0992,7.32
2017-12-05,Thabo Sefolosha,3700,UTA,SG/SF,OKC,24.6178,5.0422,14.83
2017-12-05,Derrick Favors,6600,UTA,PF/C,OKC,52.6435,9.6565,31.15
2017-12-05,Fred VanVleet,3400,TOR,PG,PHO,32.8335,4.2665,18.55
2017-12-05,OG Anunoby,3500,TOR,SF/PF,PHO,16.2432,6.3168,11.28
2017-12-05,Pascal Siakam,3900,TOR,PF,PHO,37.347,4.853,21.1
2017-12-05,Norman Powell,4000,TOR,SG/SF,PHO,28.8925,4.1275,16.51
2017-12-05,Joe Ingles,4900,UTA,SG/SF,OKC,38.5175,11.1825,24.85
2017-12-05,Ricky Rubio,5400,UTA,PG,OKC,35.1568,13.0032,24.08
2017-12-05,Devin Booker,8000,PHO,SG/SF,TOR,51.5232,20.0368,35.78
2017-12-12,Bryn Forbes,3600,SAS,PG/SG,DAL,16.6911,2.1689,9.43
2017-12-12,Dwight Powell,3700,DAL,PF/C,SAS,27.3,5.2,16.25
2017-12-12,Manu Ginobili,3700,SAS,SG/SF,DAL,24.1403,5.4797,14.81
2017-12-12,Devin Harris,3500,DAL,PG/SG,SAS,29.8095,5.8905,17.85
2017-12-12,Patty Mills,4200,SAS,PG,DAL,25.4492,8.7108,17.08
2017-12-12,Tony Parker,4000,SAS,PG,DAL,32.0703,8.2697,20.17
2017-12-12,Rudy Gay,5800,SAS,SF/PF,DAL,34.2574,9.3826,21.82
2017-12-12,Davis Bertans,3500,SAS,SF/PF,DAL,14.0715,1.8285,7.95
2017-12-12,Salah Mejri,3100,DAL,C,SAS,17.877,2.323,10.1
2017-12-12,Karl-Anthony Towns,8700,MIN,C,PHI,57.015,33.485,45.25
2017-12-12,Ben Simmons,9800,PHI,PG/SF,MIN,67.2624,26.1576,46.71
2017-12-12,Jeff Teague,6500,MIN,PG,PHI,40.348,21.252,30.8
2017-12-12,Jimmy Butler,8000,MIN,SG,PHI,57.0272,23.2928,40.16
2017-12-12,Andrew Wiggins,6000,MIN,SF/PF,PHI,42.0288,21.6512,31.84
2017-12-12,Antonius Cleveland,3000,DAL,SG,SAS,9.1008,3.5392,6.32
2017-12-12,Joffrey Lauvergne,3000,SAS,PF/C,DAL,13.275,1.725,7.5
2017-12-12,Dirk Nowitzki,4600,DAL,PF/C,SAS,34.8687,8.9913,21.93
2017-12-12,Pau Gasol,5700,SAS,PF/C,DAL,45.1248,11.9952,28.56
2017-12-12,Jodie Meeks,3300,WAS,SG,BKN,19.1215,3.7785,11.45
2017-12-12,Nik Stauskas,3600,BKN,PG/SG,WAS,0.5586,0.2014,0.38
2017-12-12,Timofey Mozgov,3000,BKN,C,WAS,15.81,2.79,9.3
2017-12-12,Tyler Zeller,3500,BKN,C,WAS,33.4353,4.3447,18.89
2017-12-12,Tomas Satoransky ,3800,WAS,PG/SG,BKN,29.016,11.284,20.15
2017-12-12,Mike Scott,4400,WAS,PF,BKN,28.864,3.9360000000000004,16.4
2017-12-12,Jarrett Allen,3400,BKN,PF/C,WAS,25.272,9.828,17.55
2017-12-12,Tim Frazier,3700,WAS,PG,BKN,29.2581,3.8019,16.53
2017-12-12,Harrison Barnes,6300,DAL,SF/PF,SAS,43.2915,21.8085,32.55
2017-12-12,Maxi Kleber,3600,DAL,PF,SAS,24.3072,9.4528,16.88
2017-12-12,Kawhi Leonard,7300,SAS,SF/PF,DAL,42.3282,17.7118,30.02
2017-12-12,J.J. Barea,5100,DAL,PG/SG,SAS,39.6576,15.4224,27.54
2017-12-12,Danny Green,4900,SAS,SG/SF,DAL,33.2748,9.3852,21.33
2017-12-12,Yogi Ferrell,3800,DAL,PG/SG,SAS,38.8108,7.9492,23.38
2017-12-12,LaMarcus Aldridge,8300,SAS,PF/C,DAL,53.9196,19.4404,36.68
2017-12-12,Wesley Matthews,4500,DAL,SG/SF,SAS,31.929000000000002,12.110999999999999,22.02
2017-12-12,J.J. Redick,5400,PHI,SG/SF,MIN,39.701,15.059000000000001,27.38
2017-12-12,Joel Embiid,10100,PHI,C,MIN,80.8802,21.4998,51.19
2017-12-12,George Hill,4000,SAC,PG/SG,PHO,29.403000000000002,6.897,18.15
2017-12-12,Marquese Chriss,4100,PHO,PF/C,SAC,31.7046,8.1754,19.94
2017-12-12,Tyson Chandler,4500,PHO,C,SAC,32.1308,6.3492,19.24
2017-12-12,Frank Mason,3900,SAC,PG/SG,PHO,29.9952,11.6648,20.83
2017-12-12,Bogdan Bogdanovic,3800,SAC,SG/SF,PHO,25.0416,9.7384,17.39
2017-12-12,Buddy Hield,5600,SAC,SG/SF,PHO,37.8612,10.6788,24.27
2017-12-12,Troy Daniels,3900,PHO,SG,SAC,28.9041,3.7559,16.33
2017-12-12,Mike James,4300,PHO,PG,SAC,37.3824,14.5376,25.96
2017-12-12,Alex Len,4500,PHO,PF/C,SAC,34.565,10.035,22.3
2017-12-12,Dragan Bender,3400,PHO,SF/PF,SAC,12.1068,1.5732,6.84
2017-12-12,Vince Carter,3000,SAC,SG/SF,PHO,9.0118,2.4682,5.74
2017-12-12,TJ Warren,6900,PHO,SF/PF,SAC,64.3524,14.6076,39.48
2017-12-12,Skal Labissiere,3400,SAC,PF/C,PHO,21.3498,3.1902,12.27
2017-12-12,Jared Dudley,3700,PHO,PF,SAC,22.962,3.738,13.35
2017-12-12,Garrett Temple,3700,SAC,PG/SG,PHO,19.4688,5.4912,12.48
2017-12-12,Kosta Koufos,3300,SAC,C,PHO,24.2627,5.8773,15.07
2017-12-12,De'Aaron Fox,4700,SAC,PG,PHO,32.9328,12.8072,22.87
2017-12-12,Willie Cauley-Stein,5300,SAC,PF/C,PHO,46.0023,5.9777,25.99
2017-12-12,Jamal Crawford,3600,MIN,SG,PHI,22.08,7.36,14.72
2017-12-12,Gorgui Dieng,3800,MIN,PF/C,PHI,27.4185,13.2015,20.31
2017-12-12,Jerryd Bayless,3500,PHI,PG/SG,MIN,11.8818,7.4382,9.66
2017-12-12,T.J. McConnell,4300,PHI,PG,MIN,22.1078,8.8122,15.46
2017-12-12,Dario Saric,5700,PHI,PF/C,MIN,38.48,13.52,26.0
2017-12-12,Robert Covington,6200,PHI,SF/PF,MIN,43.7088,11.9712,27.84
2017-12-12,Taj Gibson,6000,MIN,PF/C,PHI,41.4056,15.3144,28.36
2017-12-12,Timothe Luwawu-Cabarrot,3200,PHI,SG/SF,MIN,14.1777,1.8423,8.01
2017-12-12,Tyus Jones,3500,MIN,PG/SG,PHI,18.0009,2.3391,10.17
2017-12-12,Zach Randolph,7100,SAC,PF/C,PHO,46.8605,16.0395,31.45
2017-12-12,Josh Jackson,4300,PHO,SG/SF,SAC,35.2944,13.7256,24.51
2017-12-12,Tyler Ulis,4200,PHO,PG,SAC,38.3382,4.9818,21.66
2017-12-12,Richaun Holmes,3800,PHI,PF/C,MIN,9.758,1.722,5.74
2017-12-12,Trevor Booker,4300,PHI,PF/C,MIN,14.3514,4.4086,9.38
2017-12-12,Amir Johnson,3600,PHI,PF/C,MIN,13.344000000000001,3.3360000000000003,8.34
2017-12-12,Joe Harris,3700,BKN,SG/SF,WAS,32.1475,6.3525,19.25
2017-12-12,Kelly Oubre,4700,WAS,SG/SF,BKN,28.1808,10.9592,19.57
2017-12-12,Taurean Prince,5400,ATL,SG/SF,CLE,47.5422,6.1778,26.86
2017-12-12,Kevin Love,8200,CLE,PF/C,ATL,62.1877,17.0323,39.61
2017-12-12,Kent Bazemore,5300,ATL,SG/SF,CLE,39.7024,12.5376,26.12
2017-12-12,J.R. Smith,3900,CLE,SG/SF,ATL,30.4112,6.2288,18.32
2017-12-12,Dennis Schroder,7600,ATL,PG,CLE,48.2788,22.2012,35.24
2017-12-12,Boban Marjanovic,3000,DET,C,DEN,9.5226,1.2374,5.38
2017-12-12,LeBron James,11800,CLE,SF/PF,ATL,81.702,39.338,60.52
2017-12-12,Ersan Ilyasova,5200,ATL,SF/PF,CLE,36.0576,14.0224,25.04
2017-12-12,Marco Belinelli,4100,ATL,SG,CLE,29.488000000000003,9.312000000000001,19.4
2017-12-12,Jeff Green,4400,CLE,SF/PF,ATL,35.457,9.142999999999999,22.3
2017-12-12,Jose Calderon,3000,CLE,PG,ATL,23.1693,3.0107,13.09
2017-12-12,Channing Frye,3300,CLE,PF/C,ATL,17.632,4.408,11.02
2017-12-12,Kyle Korver,3700,CLE,SG/SF,ATL,32.0292,7.0308,19.53
2017-12-12,Jae Crowder,3700,CLE,SF/PF,ATL,22.2796,8.2404,15.26
2017-12-12,Tristan Thompson,3800,CLE,PF/C,ATL,22.9245,8.6955,15.81
2017-12-12,DeAndre Bembry,3700,ATL,SG/SF,CLE,21.528000000000002,8.372,14.95
2017-12-12,Eric Moreland,3000,DET,PF/C,DEN,4.248,1.652,2.95
2017-12-12,Langston Galloway,3100,DET,PG/SG,DEN,13.9836,2.2764,8.13
2017-12-12,Wilson Chandler,4400,DEN,SF/PF,DET,41.9952,11.8448,26.92
2017-12-12,Reggie Jackson,5900,DET,PG,DEN,46.7222,11.3178,29.02
2017-12-12,Jamal Murray,5500,DEN,PG/SG,DET,34.4772,9.4428,21.96
2017-12-12,Avery Bradley,5200,DET,PG/SG,DEN,38.3778,9.0022,23.69
2017-12-12,Tobias Harris,6600,DET,SF/PF,DEN,45.4815,21.8985,33.69
2017-12-12,Gary Harris,6700,DEN,SG,DET,50.0532,12.9068,31.48
2017-12-12,Andre Drummond,9400,DET,C,DEN,62.3968,29.3632,45.88
2017-12-12,Stanley Johnson,3700,DET,SG/SF,DEN,26.7976,4.3624,15.58
2017-12-12,Kenneth Faried,5200,DEN,PF/C,DET,41.2867,7.5733,24.43
2017-12-12,Ish Smith,3800,DET,PG,DEN,25.2864,9.8336,17.56
2017-12-12,Emmanuel Mudiay,4400,DEN,PG,DET,28.386,4.814,16.6
2017-12-12,Malik Beasley,3600,DEN,SG,DET,16.8128,6.8672,11.84
2017-12-12,Luke Kennard,3200,DET,SG,DEN,16.5888,6.4512,11.52
2017-12-12,Anthony Tolliver,3600,DET,SF/PF,DEN,23.4192,4.4608,13.94
2017-12-12,Mason Plumlee,4500,DEN,PF/C,DET,30.456,12.744000000000002,21.6
2017-12-12,Trey Lyles,4300,DEN,SF/PF,DET,31.8912,4.3488,18.12
2017-12-12,Isaiah Taylor,3200,ATL,PG,CLE,16.044,3.056,9.55
2017-12-12,Luke Babbitt,3700,ATL,SF/PF,CLE,19.3638,2.5162,10.94
2017-12-12,Corey Brewer,3000,LAL,SG/SF,NYK,4.8048,1.3552,3.08
2017-12-12,Bradley Beal,8600,WAS,SG,BKN,58.8278,27.0522,42.94
2017-12-12,Otto Porter,7200,WAS,SF/PF,BKN,52.6955,21.0045,36.85
2017-12-12,Josh Hart,3000,LAL,PG/SG,NYK,8.0352,3.1248,5.58
2017-12-12,Ron Baker,3300,NYK,PG/SG,LAL,18.939,2.461,10.7
2017-12-12,Michael Beasley,3700,NYK,SF/PF,LAL,27.6672,3.7728,15.72
2017-12-12,Kyle O'Quinn,3900,NYK,PF/C,LAL,32.9616,6.2784,19.62
2017-12-12,John Wall,8200,WAS,PG,BKN,1.7009999999999998,0.9990000000000001,1.35
2017-12-12,Rondae Hollis-Jefferson,5800,BKN,SF/PF,WAS,47.6858,15.4742,31.58
2017-12-12,Markieff Morris,5100,WAS,SF/PF,BKN,39.7558,14.7042,27.23
2017-12-12,Marcin Gortat,5200,WAS,C,BKN,37.044000000000004,17.836,27.44
2017-12-12,Jahlil Okafor,4200,BKN,C,WAS,1.5531,0.3069,0.93
2017-12-12,Caris LeVert,5600,BKN,SG/SF,WAS,42.6195,9.0405,25.83
2017-12-12,Spencer Dinwiddie,6100,BKN,PG/SG,WAS,55.4424,15.6376,35.54
2017-12-12,Allen Crabbe,4400,BKN,SG/SF,WAS,35.1528,11.4072,23.28
2017-12-12,DeMarre Carroll,5500,BKN,SF/PF,WAS,50.3181,11.4219,30.87
2017-12-12,Brook Lopez,4400,LAL,C,NYK,27.974,11.425999999999998,19.7
2017-12-12,Frank Ntilikina,3600,NYK,PG/SG,LAL,23.1696,9.0104,16.09
2017-12-12,Kristaps Porzingis,8500,NYK,PF/C,LAL,69.0688,21.8112,45.44
2017-12-12,Kentavious Caldwell-Pope,5500,LAL,SG,NYK,37.9704,10.7096,24.34
2017-12-12,Lonzo Ball,6600,LAL,PG,NYK,42.48,16.52,29.5
2017-12-12,Courtney Lee,5700,NYK,SG/SF,LAL,39.8223,14.3577,27.09
2017-12-12,Brandon Ingram,6700,LAL,SG/SF,NYK,44.8341,15.3459,30.09
2017-12-12,Tyler Cavanaugh,3800,ATL,PF,CLE,27.0144,10.5056,18.76
2017-12-12,Miles Plumlee,3500,ATL,C,CLE,22.6737,2.9463,12.81
2017-12-12,Enes Kanter,6400,NYK,PF/C,LAL,50.797,13.503,32.15
2017-12-12,Jarrett Jack,4500,NYK,PG,LAL,40.8328,6.6472,23.74
2017-12-12,Lance Thomas,3200,NYK,SF/PF,LAL,24.072,3.128,13.6
2017-12-12,Larry Nance,4700,LAL,SF/PF,NYK,26.0928,10.1472,18.12
2017-12-12,Julius Randle,4800,LAL,PF/C,NYK,36.7534,11.9266,24.34
2017-12-12,Jordan Clarkson,4900,LAL,PG/SG,NYK,35.7091,15.6709,25.69
2017-12-12,Kyle Kuzma,5300,LAL,SF/PF,NYK,32.3856,12.5944,22.49
2017-12-12,Doug McDermott,3700,NYK,SF/PF,LAL,26.6084,4.3316,15.47
2017-12-12,Will Barton,7400,DEN,SG/SF,DET,57.68,14.42,36.05
2017-12-13,David Nwaba,4100,CHI,PG/SG,UTA,38.3856,5.2344,21.81
2017-12-13,Nikola Mirotic,5200,CHI,PF/C,UTA,31.5738,7.4062,19.49
2017-12-13,Giannis Antetokounmpo,11300,MIL,SF/PF,NOP,76.2027,40.1373,58.17
2017-12-13,Khris Middleton,6800,MIL,SG/SF,NOP,56.388999999999996,16.371,36.38
2017-12-13,Lauri Markkanen,5200,CHI,PF,UTA,35.496,13.804,24.65
2017-12-13,Bobby Portis,4700,CHI,PF,UTA,27.3288,3.5512,15.44
2017-12-13,Robin Lopez,4700,CHI,C,UTA,30.421999999999997,13.038,21.73
2017-12-13,Paul Zipser,3300,CHI,SG/SF,UTA,8.6199,1.1201,4.87
2017-12-13,Denzel Valentine,4600,CHI,SG/SF,UTA,34.869,4.531000000000001,19.7
2017-12-13,Kris Dunn,6300,CHI,PG/SG,UTA,55.792,7.608,31.7
2017-12-13,Malcolm Brogdon,4700,MIL,PG/SG,NOP,32.6311,10.5889,21.61
2017-12-13,Eric Bledsoe,6800,MIL,PG/SG,NOP,53.5496,16.9104,35.23
2017-12-13,Anthony Davis,10200,NOP,PF/C,MIL,66.1431,27.6769,46.91
2017-12-13,DeMarcus Cousins,11000,NOP,PF/C,MIL,83.4691,33.2709,58.37
2017-12-13,Jrue Holiday,7200,NOP,PG/SG,MIL,50.1169,16.2631,33.19
2017-12-13,E'Twaun Moore,4800,NOP,SG/SF,MIL,30.0384,10.2816,20.16
2017-12-13,Gary Payton,3000,MIL,SG,NOP,19.9584,7.7616,13.86
2017-12-13,Rashad Vaughn,3000,MIL,PG/SF,NOP,19.3992,2.5208,10.96
2017-12-13,John Henson,4700,MIL,C,NOP,39.644,6.996,23.32
2017-12-13,Thon Maker,3600,MIL,PF/C,NOP,24.956999999999997,3.2430000000000003,14.1
2017-12-13,DeAndre Liggins,3300,MIL,PG/SF,NOP,17.1159,2.2241,9.67
2017-12-13,Jerian Grant,4200,CHI,PG/SG,UTA,20.2311,2.6289,11.43
2017-12-13,Justin Holiday,4900,CHI,SG/SF,UTA,40.3532,10.7268,25.54
2017-12-13,Guerschon Yabusele,3000,BOS,PF/C,DEN,12.2544,4.7656,8.51
2017-12-13,Abdel Nader,3000,BOS,PF,DEN,8.0352,3.1248,5.58
2017-12-13,Kyrie Irving,8200,BOS,PG,DEN,60.5172,25.3228,42.92
2017-12-13,Nikola Jokic,8000,DEN,C,BOS,54.0,18.0,36.0
2017-12-13,Daniel Theis,3600,BOS,PF/C,DEN,26.4096,10.2704,18.34
2017-12-13,Semi Ojeleye,3500,BOS,SG/SF,DEN,15.8976,6.1824,11.04
2017-12-13,Marcus Smart,5400,BOS,SG/SF,DEN,34.692,14.868,24.78
2017-12-13,Jayson Tatum,6100,BOS,SF/PF,DEN,44.3808,17.2592,30.82
2017-12-13,Terry Rozier,4700,BOS,PG/SG,DEN,30.624000000000002,6.496,18.56
2017-12-13,Aron Baynes,3900,BOS,C,DEN,39.2103,6.6497,22.93
2017-12-13,Will Barton,6900,DEN,SG/SF,BOS,52.695,17.565,35.13
2017-12-13,Ricky Rubio,5000,UTA,PG,CHI,36.6168,13.5432,25.08
2017-12-13,Alec Burks,5100,UTA,PG/SG,CHI,35.7396,5.3404,20.54
2017-12-13,Jonas Jerebko,3600,UTA,SF/PF,CHI,21.8124,4.4676,13.14
2017-12-13,Royce O'Neale,3000,UTA,SF,CHI,4.1616,1.6184,2.89
2017-12-13,Rudy Gobert,6600,UTA,C,CHI,41.7221,21.0179,31.37
2017-12-13,Donovan Mitchell,7000,UTA,PG/SG,CHI,50.9472,19.8128,35.38
2017-12-13,Thabo Sefolosha,3900,UTA,SG/SF,CHI,25.3482,5.1918,15.27
2017-12-13,Rodney Hood,5500,UTA,SG/SF,CHI,39.8664,7.5936,23.73
2017-12-13,Joe Ingles,5000,UTA,SG/SF,CHI,41.633,12.087,26.86
2017-12-13,Derrick Favors,5500,UTA,PF/C,CHI,42.0979,7.7221,24.91
2017-12-13,Jameer Nelson,3400,NOP,PG/SG,MIL,19.7184,5.5616,12.64
2017-12-13,Dante Cunningham,3700,NOP,SF/PF,MIL,18.011,3.6889999999999996,10.85
2017-12-13,Malik Monk,3600,CHA,PG/SG,HOU,3.0528,1.1872,2.12
2017-12-13,Dwayne Bacon,3200,CHA,SG/SF,HOU,4.5216,1.7584,3.14
2017-12-13,Johnny O'Bryant,3000,CHA,PF/C,HOU,4.2336,1.6464,2.94
2017-12-13,Michael Carter-Williams,3600,CHA,PG,HOU,17.7408,2.4192,10.08
2017-12-13,Michael Kidd-Gilchrist,4400,CHA,SF,HOU,33.936,14.544,24.24
2017-12-13,Marvin Williams,4900,CHA,SF/PF,HOU,37.77,12.59,25.18
2017-12-13,Kemba Walker,7500,CHA,PG,HOU,51.727,27.853,39.79
2017-12-13,Jeremy Lamb,5400,CHA,SG/SF,HOU,27.2043,5.3757,16.29
2017-12-13,Dwight Howard,7600,CHA,C,HOU,59.8878,21.5922,40.74
2017-12-13,Frank Kaminsky,4000,CHA,PF/C,HOU,28.923000000000002,8.397,18.66
2017-12-13,Treveon Graham,3000,CHA,SG/SF,HOU,13.8421,4.7379,9.29
2017-12-13,James Harden,11600,HOU,PG/SG,CHA,75.5622,44.3778,59.97
2017-12-13,Luc Richard Mbah a Moute,3300,HOU,SF/PF,CHA,19.7856,7.6944,13.74
2017-12-13,Chris Paul,8400,HOU,PG/SG,CHA,66.1833,21.4767,43.83
2017-12-13,Nene ,3300,HOU,C,CHA,22.5466,5.9934,14.27
2017-12-13,Nicolas Batum,6000,CHA,SG/SF,HOU,32.6789,14.3411,23.51
2017-12-13,Clint Capela,6700,HOU,C,CHA,49.4152,15.6048,32.51
2017-12-13,P.J. Tucker,3600,HOU,SF/PF,CHA,24.871,7.428999999999999,16.15
2017-12-13,Eric Gordon,4900,HOU,SG,CHA,36.8797,14.7003,25.79
2017-12-13,Trevor Ariza,4900,HOU,SG/SF,CHA,35.1,16.9,26.0
2017-12-13,Ryan Anderson,4300,HOU,PF/C,CHA,25.8804,6.8796,16.38
2017-12-13,Jared Dudley,3700,PHO,PF,TOR,10.6468,1.7332,6.19
2017-12-13,Greg Monroe,4800,PHO,PF/C,TOR,43.2014,15.9786,29.59
2017-12-13,Jonas Valanciunas,4700,TOR,C,PHO,34.9921,13.9479,24.47
2017-12-13,C.J. Miles,3800,TOR,SG/SF,PHO,22.7075,6.5925,14.65
2017-12-13,Jakob Poeltl,3700,TOR,PF/C,PHO,33.8247,4.3953,19.11
2017-12-13,OG Anunoby,3500,TOR,SF/PF,PHO,23.04,8.96,16.0
2017-12-13,Serge Ibaka,5700,TOR,PF/C,PHO,39.9588,16.3212,28.14
2017-12-13,Kyle Lowry,8300,TOR,PG,PHO,65.6348,19.6052,42.62
2017-12-13,Ian Clark,3200,NOP,PG/SG,MIL,6.2835,0.8165,3.55
2017-12-13,Darius Miller,3700,NOP,SF,MIL,23.9472,9.3128,16.63
2017-12-13,Rajon Rondo,6300,NOP,PG,MIL,49.168,12.292,30.73
2017-12-13,DeMar DeRozan,8300,TOR,SG/SF,PHO,59.5161,24.9039,42.21
2017-12-13,Fred VanVleet,3800,TOR,PG,PHO,35.577,4.623,20.1
2017-12-13,Pascal Siakam,3700,TOR,PF,PHO,22.9038,2.9762,12.94
2017-12-13,Tyler Ulis,4200,PHO,PG,TOR,38.0727,4.9473,21.51
2017-12-13,Dragan Bender,3400,PHO,SF/PF,TOR,23.0808,2.9992,13.04
2017-12-13,Alex Len,4400,PHO,PF/C,TOR,35.3245,10.2555,22.79
2017-12-13,Troy Daniels,3800,PHO,SG,TOR,30.7095,3.9905,17.35
2017-12-13,Josh Jackson,4200,PHO,SG/SF,TOR,28.3536,11.0264,19.69
2017-12-13,Marquese Chriss,4000,PHO,PF/C,TOR,30.1305,7.7695,18.95
2017-12-13,Norman Powell,3600,TOR,SG/SF,PHO,18.2525,2.6075,10.43
2017-12-13,TJ Warren,6700,PHO,SF/PF,TOR,56.1372,12.7428,34.44
2017-12-13,Mike James,4300,PHO,PG,TOR,30.311999999999998,11.788,21.05
2017-12-13,Jaylen Brown,5900,BOS,SG/SF,DEN,46.655,6.665,26.66
2017-12-13,Gary Harris,6300,DEN,SG,BOS,52.3269,13.4931,32.91
2017-12-13,Thaddeus Young,5900,IND,SF/PF,OKC,41.9137,14.3463,28.13
2017-12-13,Darren Collison,5800,IND,PG,OKC,39.4288,12.4512,25.94
2017-12-13,Myles Turner,6300,IND,C,OKC,42.9336,21.1464,32.04
2017-12-13,Domantas Sabonis,5300,IND,PF/C,OKC,32.994,9.306000000000001,21.15
2017-12-13,Victor Oladipo,9200,IND,PG/SG,OKC,66.4048,19.8352,43.12
2017-12-13,Steven Adams,6400,OKC,C,IND,45.5148,19.0452,32.28
2017-12-13,Jerami Grant,3600,OKC,SF/PF,IND,25.5285,7.4115,16.47
2017-12-13,Raymond Felton,3100,OKC,PG/SG,IND,24.7494,4.8906,14.82
2017-12-13,Patrick Patterson,3400,OKC,PF/C,IND,12.684000000000001,2.416,7.55
2017-12-13,Carmelo Anthony,6500,OKC,SF/PF,IND,44.341,16.819000000000003,30.58
2017-12-13,Bojan Bogdanovic,4700,IND,SG/SF,OKC,35.7153,12.2247,23.97
2017-12-13,Cory Joseph,4200,IND,PG,OKC,27.6336,8.7264,18.18
2017-12-13,James Ennis,3400,MEM,SG/SF,WAS,24.769000000000002,4.371,14.57
2017-12-13,Dillon Brooks,3900,MEM,SG/SF,WAS,21.4128,8.3272,14.87
2017-12-13,Chandler Parsons,4000,MEM,SF/PF,WAS,34.7652,8.1548,21.46
2017-12-13,Mario Chalmers,3800,MEM,PG,WAS,39.0096,15.1704,27.09
2017-12-13,Marc Gasol,7600,MEM,C,WAS,63.778,25.421999999999997,44.6
2017-12-13,Josh Huestis,3000,OKC,SF/PF,IND,9.052999999999999,7.407,8.23
2017-12-13,TJ Leaf,3000,IND,SF/PF,OKC,3.8016,1.4784,2.64
2017-12-13,Lance Stephenson,4100,IND,SG/SF,OKC,35.3548,6.4852,20.92
2017-12-13,Terrance Ferguson,3000,OKC,SG/SF,IND,8.4816,3.2984,5.89
2017-12-13,Alex Abrines,3300,OKC,SG/SF,IND,26.2675,3.7525,15.01
2017-12-13,Russell Westbrook,11200,OKC,PG,IND,70.4421,44.0979,57.27
2017-12-13,Jawun Evans,3000,LAC,PG,ORL,8.927999999999999,3.472,6.2
2017-12-13,C.J. Williams,3000,LAC,SG,ORL,5.3424,2.0776,3.71
2017-12-13,Jamil Wilson,3000,LAC,SF/PF,ORL,15.2928,5.9472,10.62
2017-12-13,Milos Teodosic,3900,LAC,PG/SG,ORL,31.5216,12.2584,21.89
2017-12-13,Sindarius Thornwell,3100,LAC,SG,ORL,12.0672,4.6928,8.38
2017-12-13,Montrezl Harrell,3700,LAC,PF/C,ORL,26.5056,3.6144,15.06
2017-12-13,Austin Rivers,5900,LAC,PG/SG,ORL,51.2616,14.4584,32.86
2017-12-13,Lou Williams,7700,LAC,PG/SG,ORL,58.7376,22.8424,40.79
2017-12-13,Sam Dekker,3500,LAC,SF/PF,ORL,27.2732,5.9868,16.63
2017-12-13,Wesley Johnson,4100,LAC,SG/SF,ORL,36.3027,4.7173,20.51
2017-12-13,Nikola Vucevic,8800,ORL,C,LAC,68.5728,26.6672,47.62
2017-12-13,Jonathon Simmons,6400,ORL,SG/SF,LAC,55.8187,13.5213,34.67
2017-12-13,D.J. Augustin,4300,ORL,PG/SG,LAC,33.9297,11.0103,22.47
2017-12-13,Marreese Speights,3200,ORL,PF/C,LAC,15.2768,4.5632,9.92
